ID,ID Base,Faction,Alteration,Name,Name DE,Type,Subtyp,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effekt,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_OR_06_R2,ALT_CORE_B_OR_06_C,YZ,RARE,Ordis Cadets,Ordis-Kadetten,CHARACTER,APPRENTICE_SOLDIER,2,2,1,1,0,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.,"#{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_07_C,ALT_CORE_B_OR_07_C,OR,COMMON,Monolith Rune-Scribe,Monolith-Runenschreiber,CHARACTER,SCHOLAR,2,2,2,2,2,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R1,ALT_CORE_B_OR_07_C,OR,RARE,Monolith Rune-Scribe,Monolith-Runenschreiber,CHARACTER,SCHOLAR,2,2,#1#,2,2,#{H} Wenn du eine Marke kontrollierst – $[RESUPPLY].#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R2,ALT_CORE_B_OR_07_C,AX,RARE,Monolith Rune-Scribe,Monolith-Runenschreiber,CHARACTER,SCHOLAR,2,2,#1#,2,2,#{H} Wenn du eine Marke kontrollierst – $[RESUPPLY].#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_C,ALT_CORE_B_OR_08_C,OR,COMMON,Monolith Legate,Monolith-Legatin,CHARACTER,BUREAUCRAT,2,2,2,1,2,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — $[SABOTAGE] nach der Ruhepause.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R1,ALT_CORE_B_OR_08_C,OR,RARE,Monolith Legate,Monolith-Legatin,CHARACTER,BUREAUCRAT,2,2,2,#2#,2,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — $[SABOTAGE] nach der Ruhepause.,"#{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R2,ALT_CORE_B_OR_08_C,YZ,RARE,Monolith Legate,Monolith-Legatin,CHARACTER,BUREAUCRAT,2,2,2,1,2,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — $[SABOTAGE] nach der Ruhepause.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_C,ALT_CORE_B_OR_09_C,OR,COMMON,The Frog Prince,Der Froschprinz,CHARACTER,BUREAUCRAT_NOBLE,2,2,3,0,3,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R1,ALT_CORE_B_OR_09_C,OR,RARE,The Frog Prince,Der Froschprinz,CHARACTER,BUREAUCRAT_NOBLE,#1#,#1#,#2#,0,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R2,ALT_CORE_B_OR_09_C,AX,RARE,The Frog Prince,Der Froschprinz,CHARACTER,BUREAUCRAT_NOBLE,2,2,3,0,3,,"#{D} : Die nächste bleibende Karte, die du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_10_C,ALT_CORE_B_OR_10_C,OR,COMMON,Monolith Archivist,Monolith-Archivar,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R1,ALT_CORE_B_OR_10_C,OR,RARE,Monolith Archivist,Monolith-Archivar,CHARACTER,BUREAUCRAT,2,2,3,3,3,"#Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei Bürokraten.#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R2,ALT_CORE_B_OR_10_C,YZ,RARE,Monolith Archivist,Monolith-Archivar,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_C,ALT_CORE_B_OR_11_C,OR,COMMON,Ozma,Ozma,CHARACTER,NOBLE,2,2,1,2,1,"{J} Wenn du mindestens drei andere Charaktere kontrollierst, ziehe eine Karte. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R1,ALT_CORE_B_OR_11_C,OR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} Wenn du mindestens drei andere Charaktere kontrollierst, ziehe eine Karte. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R2,ALT_CORE_B_OR_11_C,BR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} Wenn du mindestens #zwei andere Charaktere mit [BOOSTED_MP]# kontrollierst, ziehe eine Karte.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_C,ALT_CORE_B_OR_12_C,OR,COMMON,The Council,Der Rat,CHARACTER,BUREAUCRAT,4,4,4,4,4,"Die Auslöser {j}, {h} und {r}der mir gegenüberstehenden Charaktere werden nicht aktiviert.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R1,ALT_CORE_B_OR_12_C,OR,RARE,The Council,Der Rat,CHARACTER,BUREAUCRAT,#3#,#3#,#3#,#3#,#3#,"Die Auslöser {j}, {h} und {r}der mir gegenüberstehenden Charaktere werden nicht aktiviert.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R2,ALT_CORE_B_OR_12_C,BR,RARE,The Council,Der Rat,CHARACTER,BUREAUCRAT,4,4,4,4,4,"Die Auslöser {j}, {h} und {r}der mir gegenüberstehenden Charaktere werden nicht aktiviert.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_C,ALT_CORE_B_OR_13_C,OR,COMMON,Ordis Gatekeeper,Ordis-Torwächter,CHARACTER,SOLDIER,3,3,1,3,1,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner anderen Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R1,ALT_CORE_B_OR_13_C,OR,RARE,Ordis Gatekeeper,Ordis-Torwächter,CHARACTER,SOLDIER,3,3,1,#1#,1,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in #jeder deiner Expeditionen#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R2,ALT_CORE_B_OR_13_C,MU,RARE,Ordis Gatekeeper,Ordis-Torwächter,CHARACTER,SOLDIER,3,3,1,3,1,{J} #Ein Charakter deiner Wahl# in deiner anderen Expedition #erhält 2 Verstärkungen$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_C,ALT_CORE_B_OR_14_C,OR,COMMON,Ordis Spy,Ordis-Spion,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R1,ALT_CORE_B_OR_14_C,OR,RARE,Ordis Spy,Ordis-Spion,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R}  Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R2,ALT_CORE_B_OR_14_C,BR,RARE,Ordis Spy,Ordis-Spion,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R}  Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_C,ALT_CORE_B_OR_15_C,OR,COMMON,"Kakoba, Legion Commander","Kakoba, Legionskommandeur",CHARACTER,SOLDIER_NOBLE,3,3,2,2,2,"{J} Wenn du mindestens drei andere Charaktere kontrollierst, erhalte ich 2 Verstärkungen$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R1,ALT_CORE_B_OR_15_C,OR,RARE,"Kakoba, Legion Commander","Kakoba, Legionskommandeur",CHARACTER,SOLDIER_NOBLE,3,3,2,2,2,"{J} Wenn du mindestens drei andere Charaktere kontrollierst, erhalte ich #3 Verstärkungen$[BB]#. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R2,ALT_CORE_B_OR_15_C,MU,RARE,"Kakoba, Legion Commander","Kakoba, Legionskommandeur",CHARACTER,SOLDIER_NOBLE,3,3,2,2,2,"{J} Wenn du mindestens drei andere Charaktere kontrollierst, erhalte ich #3 Verstärkungen$[BB]#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_C,ALT_CORE_B_OR_16_C,OR,COMMON,Ordis Attorney,Ordis-Anwältin,CHARACTER,BUREAUCRAT,3,3,2,3,3,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R1,ALT_CORE_B_OR_16_C,OR,RARE,Ordis Attorney,Ordis-Anwältin,CHARACTER,BUREAUCRAT,#2#,#2#,2,#2#,#2#,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R2,ALT_CORE_B_OR_16_C,YZ,RARE,Ordis Attorney,Ordis-Anwältin,CHARACTER,BUREAUCRAT,3,3,2,3,3,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_C,ALT_CORE_B_OR_17_C,OR,COMMON,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,4,4,2,2,2,"Wenn ich die Expeditionszone verlasse, erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in jeder deiner Expeditionen.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R1,ALT_CORE_B_OR_17_C,OR,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,2,2,2,"Wenn ich die Expeditionszone verlasse, erschaffe #zwei# [ORDIS_RECRUIT]-Soldatenmarken in jeder deiner Expeditionen.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R2,ALT_CORE_B_OR_17_C,AX,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,#3#,#3#,#3#,"Wenn ich die Expeditionszone verlasse, erschaffe eine #[BRASSBUG]-Roboter#marke in jeder deiner Expeditionen.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_C,ALT_CORE_B_OR_18_C,OR,COMMON,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT_DEITY,4,4,4,4,4,"Wenn ein Gegner eine oder mehrere Karten zieht oder [RESUPPLY] spielt, erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R1,ALT_CORE_B_OR_18_C,OR,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT_DEITY,#3#,#3#,#3#,#3#,#3#,"Wenn ein Gegner eine oder mehrere Karten zieht oder [RESUPPLY] spielt, erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R2,ALT_CORE_B_OR_18_C,MU,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT_DEITY,#3#,#3#,#3#,#3#,#3#,"Wenn ein Gegner eine oder mehrere Karten zieht oder [RESUPPLY] spielt, erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_C,ALT_CORE_B_OR_19_C,OR,COMMON,Issitoq,Issitoq,CHARACTER,BUREAUCRAT_DEITY,6,6,4,4,4,Deine andere Expedition und die ihr gegenüberstehende Expedition können sich nicht vorwärts bewegen.,"{D} : Ziehe eine Karte. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R1,ALT_CORE_B_OR_19_C,OR,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT_DEITY,#5#,#5#,#3#,#3#,#3#,Deine andere Expedition und die ihr gegenüberstehende Expedition können sich nicht vorwärts bewegen.,"{D} : Ziehe eine Karte. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R2,ALT_CORE_B_OR_19_C,YZ,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT_DEITY,6,6,4,4,4,Deine andere Expedition und die ihr gegenüberstehende Expedition können sich nicht vorwärts bewegen.,"{D} : Ziehe eine Karte. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_20_C,ALT_CORE_B_OR_20_C,OR,COMMON,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Jeder Spieler opfert einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R1,ALT_CORE_B_OR_20_C,OR,RARE,Anubis,Anubis,CHARACTER,DEITY,#4#,#4#,3,#3#,3,{J} Jeder Spieler opfert einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R2,ALT_CORE_B_OR_20_C,YZ,RARE,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Jeder Spieler opfert einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_C,ALT_CORE_B_OR_21_C,OR,COMMON,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,2,2,"Charaktere, die deine Gegner spielen, kosten {1} mehr.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R1,ALT_CORE_B_OR_21_C,OR,RARE,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,2,2,"#Karten#, die deine Gegner spielen, kosten {1} mehr.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R2,ALT_CORE_B_OR_21_C,LY,RARE,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,#0#,#3#,"Charaktere, die deine Gegner spielen, kosten {1} mehr.","#{D} : Die nächste Karte, die du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_22_C,ALT_CORE_B_OR_22_C,OR,COMMON,Thoth,Thoth,CHARACTER,BUREAUCRAT_DEITY,3,3,3,3,2,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Erschaffe nach der Ruhepause eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R1,ALT_CORE_B_OR_22_C,OR,RARE,Thoth,Thoth,CHARACTER,BUREAUCRAT_DEITY,3,3,3,3,2,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Erschaffe nach der Ruhepause #zwei# [ORDIS_RECRUIT]-Soldatenmarken in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R2,ALT_CORE_B_OR_22_C,YZ,RARE,Thoth,Thoth,CHARACTER,BUREAUCRAT_DEITY,3,3,3,3,2,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Erschaffe nach der Ruhepause #zwei# [ORDIS_RECRUIT]-Soldatenmarken in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_C,ALT_CORE_B_OR_23_C,OR,COMMON,Charge!,Zum Angriff!,SPELL,MANEUVER,2,2,,,,"$[FLEETING].  Charaktere, die du kontrollierst, erhalten 1 Verstärkung$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R1,ALT_CORE_B_OR_23_C,OR,RARE,Charge!,Zum Angriff!,SPELL,MANEUVER,2,#3#,,,,"Charaktere, die du kontrollierst, erhalten 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R2,ALT_CORE_B_OR_23_C,MU,RARE,Charge!,Zum Angriff!,SPELL,MANEUVER,2,#3#,,,,"Charaktere, die du kontrollierst, erhalten 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_C,ALT_CORE_B_OR_24_C,OR,COMMON,Teamwork Training,Teamwork-Training,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R1,ALT_CORE_B_OR_24_C,OR,RARE,Teamwork Training,Teamwork-Training,SPELL,DISRUPTION,#3#,#3#,,,,"$[FLEETING].  #Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.#  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R2,ALT_CORE_B_OR_24_C,AX,RARE,Teamwork Training,Teamwork-Training,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_C,ALT_CORE_B_OR_25_C,OR,COMMON,Sticky Note Seals,Haftnotiz-Siegel,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R1,ALT_CORE_B_OR_25_C,OR,RARE,Sticky Note Seals,Haftnotiz-Siegel,SPELL,DISRUPTION,3,#4#,,,,Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R2,ALT_CORE_B_OR_25_C,AX,RARE,Sticky Note Seals,Haftnotiz-Siegel,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_C,ALT_CORE_B_OR_26_C,OR,COMMON,Open the Gates,Öffnet die Tore,SPELL,MANEUVER,5,6,,,,Erschaffe zwei [ORDIS_RECRUIT]-Soldatenmarken in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R1,ALT_CORE_B_OR_26_C,OR,RARE,Open the Gates,Öffnet die Tore,SPELL,MANEUVER,5,#5#,,,,Erschaffe #vier# [ORDIS_RECRUIT]-Soldatenmarken und verteile sie nach Belieben auf Expeditionen deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R2,ALT_CORE_B_OR_26_C,AX,RARE,Open the Gates,Öffnet die Tore,SPELL,MANEUVER,#4#,#5#,,,,Erschaffe #eine [BRASSBUG]-Robotermarke# in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_C,ALT_CORE_B_OR_27_C,OR,COMMON,Celebration Day,Festtag,SPELL,MANEUVER,5,5,,,,$[FLEETING].  Eine Expedition deiner Wahl kann sich an diesem Tag nicht vorwärts bewegen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R1,ALT_CORE_B_OR_27_C,OR,RARE,Celebration Day,Festtag,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Expeditionen# können sich an diesem Tag nicht vorwärts bewegen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R2,ALT_CORE_B_OR_27_C,YZ,RARE,Celebration Day,Festtag,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Expeditionen# können sich an diesem Tag nicht vorwärts bewegen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_C,ALT_CORE_B_OR_28_C,OR,COMMON,"The Monolith, Ordis Bastion","Der Monolith, Ordis-Bastion",PERMANENT,LANDMARK,5,5,,,,"Wenn ein Charakter sich einer deiner Expeditionen anschließt, erhält er 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R1,ALT_CORE_B_OR_28_C,OR,RARE,"The Monolith, Ordis Bastion","Der Monolith, Ordis-Bastion",PERMANENT,LANDMARK,#3#,#3#,,,,"Wenn ein #Nicht-Marken#-Charakter sich einer deiner Expeditionen anschließt, erhält er 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R2,ALT_CORE_B_OR_28_C,MU,RARE,"The Monolith, Ordis Bastion","Der Monolith, Ordis-Bastion",PERMANENT,LANDMARK,#3#,#3#,,,,"Wenn ein #Nicht-Marken#-Charakter sich einer deiner Expeditionen anschließt, erhält er 1 Verstärkung$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_C,ALT_CORE_B_OR_29_C,OR,COMMON,Grand Endeavor,Große Fährde,PERMANENT,LANDMARK,6,6,,,,Zum Mittag — Eine Expedition deiner Wahl bewegt sich vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R1,ALT_CORE_B_OR_29_C,OR,RARE,Grand Endeavor,Große Fährde,PERMANENT,LANDMARK,6,6,,,,#$[TOUGH_2].#  Zum Mittag — Eine Expedition deiner Wahl bewegt sich vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R2,ALT_CORE_B_OR_29_C,YZ,RARE,Grand Endeavor,Große Fährde,PERMANENT,LANDMARK,6,6,,,,Zum Mittag — Eine Expedition deiner Wahl bewegt sich vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_C,ALT_CORE_B_OR_30_C,OR,COMMON,Ordis Carrier,Ordis-Transporter,PERMANENT,LANDMARK,3,3,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner Gefährten-Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R1,ALT_CORE_B_OR_30_C,OR,RARE,Ordis Carrier,Ordis-Transporter,PERMANENT,LANDMARK,#5#,#5#,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in #jeder deiner Expeditionen#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R2,ALT_CORE_B_OR_30_C,YZ,RARE,Ordis Carrier,Ordis-Transporter,PERMANENT,LANDMARK,3,3,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner Gefährten-Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_31_C,ALT_CORE_B_OR_31_C,OR,COMMON,Ordis Recruit,Ordis-Rekrut,TOKEN,SOLDIER,,,1,1,1,"(Wenn ich die Expeditionszone verlasse, entferne mich aus dem Spiel.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_32_C,ALT_CORE_B_OR_32_C,OR,COMMON,Ordis Recruit,Ordis-Rekrut,TOKEN,SOLDIER,,,1,1,1,"(Wenn ich die Expeditionszone verlasse, entferne mich aus dem Spiel.)",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_01_C,ALT_CORE_B_YZ_01_C,YZ,COMMON,Akesha & Taru,Akesha & Taru,HERO,,,,,,,"{T} : $[AFTER_YOU]. Du kannst dies nur aktivieren, falls du der erste Spieler bist.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_02_C,ALT_CORE_B_YZ_02_C,YZ,COMMON,Lindiwe & Maw,Lindiwe & Schlund,HERO,,,,,,,"{T} : Erschaffe eine [MAW]-Gefährtenmarke in deiner Gefährten-Expedition mit ""Wenn du einen Charakter opferst, erhalte ich 2 Verstärkungen"". Diese Aktion kostet {1} mehr, falls du nicht der erste Spieler bist.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_03_C,ALT_CORE_B_YZ_03_C,YZ,COMMON,Afanas & Senka,Afanas & Senka,HERO,,,,,,,"Wenn du einen Zauber spielst, erhält ein Charakter deiner Wahl, den du kontrollierst, 1 Verstärkung$[BB]. (Dies geschieht, wenn der Effekt abgeklungen ist.)",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_C,ALT_CORE_B_YZ_04_C,YZ,COMMON,Studious Disciple,Eifriger Schüler,CHARACTER,MAGE_APPRENTICE,1,1,0,1,1,,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R1,ALT_CORE_B_YZ_04_C,YZ,RARE,Studious Disciple,Eifriger Schüler,CHARACTER,MAGE_APPRENTICE,1,1,0,1,1,"#{R} Der nächste Zauber, den du heute Nachmittag spielst, kostet {1} weniger.#","{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R2,ALT_CORE_B_YZ_04_C,LY,RARE,Studious Disciple,Eifriger Schüler,CHARACTER,MAGE_APPRENTICE,1,1,0,1,1,"#{R} Der nächste Zauber, den du heute Nachmittag spielst, kostet {1} weniger.#","{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_C,ALT_CORE_B_YZ_05_C,YZ,COMMON,Moonlight Jellyfish,Mondlicht-Qualle,CHARACTER,SPIRIT,1,1,1,0,1,"Wenn ich geopfert werde und dabei nicht [FLEETING] bin, lege mich in deine Reserve.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R1,ALT_CORE_B_YZ_05_C,YZ,RARE,Moonlight Jellyfish,Mondlicht-Qualle,CHARACTER,SPIRIT,1,1,1,0,1,"Wenn ich geopfert werde und dabei nicht [FLEETING] bin, lege mich in deine Reserve.  #Wenn ich geopfert werde und dabei [FLEETING] bin, ziehe eine Karte.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R2,ALT_CORE_B_YZ_05_C,AX,RARE,Moonlight Jellyfish,Mondlicht-Qualle,CHARACTER,SPIRIT,1,1,1,0,1,"#Wenn ein Roboter sich einer deiner Expeditionen anschließt, darfst du mich opfern, um ihm 2 Verstärkungen zu geben.#  Wenn ich geopfert werde und dabei nicht [FLEETING] bin, lege mich in deine Reserve.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_C,ALT_CORE_B_YZ_06_C,YZ,COMMON,Tooth Fairy,Zahnfee,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R1,ALT_CORE_B_YZ_06_C,YZ,RARE,Tooth Fairy,Zahnfee,CHARACTER,FAIRY,2,#1#,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
