ID,ID Base,Faction,Alteration,Name,Name ES,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_OR_17_R1,ALT_CORE_B_OR_17_C,OR,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,2,2,2,"Cuando abandone la zona de expedición, crea #2# fichas de soldado [ORDIS_RECRUIT] en cada una de tus expediciones.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R2,ALT_CORE_B_OR_17_C,AX,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,#3#,#3#,#3#,"Cuando abandone la zona de expedición, crea 1 ficha de #robot [BRASSBUG]# en cada una de tus expediciones.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_C,ALT_CORE_B_OR_18_C,OR,COMMON,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT_DEITY,4,4,4,4,4,"Cuando un oponente robe 1 o más cartas o haga [RESUPPLY], crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R1,ALT_CORE_B_OR_18_C,OR,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT_DEITY,#3#,#3#,#3#,#3#,#3#,"Cuando un oponente robe 1 o más cartas o haga [RESUPPLY], crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R2,ALT_CORE_B_OR_18_C,MU,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT_DEITY,#3#,#3#,#3#,#3#,#3#,"Cuando un oponente robe 1 o más cartas o haga [RESUPPLY], crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_C,ALT_CORE_B_OR_19_C,OR,COMMON,Issitoq,Issitoq,CHARACTER,BUREAUCRAT_DEITY,6,6,4,4,4,Tu otra expedición y la expedición enfrentada a ella no pueden avanzar.,{D}: Roba 1 carta. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R1,ALT_CORE_B_OR_19_C,OR,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT_DEITY,#5#,#5#,#3#,#3#,#3#,Tu otra expedición y la expedición enfrentada a ella no pueden avanzar.,{D}: Roba 1 carta. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R2,ALT_CORE_B_OR_19_C,YZ,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT_DEITY,6,6,4,4,4,Tu otra expedición y la expedición enfrentada a ella no pueden avanzar.,{D}: Roba 1 carta. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_C,ALT_CORE_B_OR_20_C,OR,COMMON,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Cada jugador sacrifica un personaje.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R1,ALT_CORE_B_OR_20_C,OR,RARE,Anubis,Anubis,CHARACTER,DEITY,#4#,#4#,3,#3#,3,{J} Cada jugador sacrifica un personaje.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R2,ALT_CORE_B_OR_20_C,YZ,RARE,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Cada jugador sacrifica un personaje.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_C,ALT_CORE_B_OR_21_C,OR,COMMON,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,2,2,Los personajes que jueguen tus oponentes cuestan {1} más.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R1,ALT_CORE_B_OR_21_C,OR,RARE,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,2,2,#Las cartas# que jueguen tus oponentes cuestan {1} más.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R2,ALT_CORE_B_OR_21_C,LY,RARE,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,#0#,#3#,Los personajes que jueguen tus oponentes cuestan {1} más.,#{D}: La siguiente carta que juegues este turno cuesta {1} menos.# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_C,ALT_CORE_B_OR_22_C,OR,COMMON,Thoth,Thoth,CHARACTER,BUREAUCRAT_DEITY,3,3,3,3,2,Cuando mi expedición no logre avanzar durante el anochecer — Crea 1 ficha de soldado [ORDIS_RECRUIT] en 1 expedición objetivo tras el descanso.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R1,ALT_CORE_B_OR_22_C,OR,RARE,Thoth,Thoth,CHARACTER,BUREAUCRAT_DEITY,3,3,3,3,2,Cuando mi expedición no logre avanzar durante el anochecer — Crea #2# fichas de soldado [ORDIS_RECRUIT] en 1 expedición objetivo tras el descanso.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R2,ALT_CORE_B_OR_22_C,YZ,RARE,Thoth,Thoth,CHARACTER,BUREAUCRAT_DEITY,3,3,3,3,2,Cuando mi expedición no logre avanzar durante el anochecer — Crea #2# fichas de soldado [ORDIS_RECRUIT] en 1 expedición objetivo tras el descanso.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_C,ALT_CORE_B_OR_23_C,OR,COMMON,Charge!,¡A la carga!,SPELL,MANEUVER,2,2,,,,$[FLEETING].  Los personajes que controles ganan 1 potenciador$[BB]. (Las cartas de tu reserva no las controla nadie).,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R1,ALT_CORE_B_OR_23_C,OR,RARE,Charge!,¡A la carga!,SPELL,MANEUVER,2,#3#,,,,Los personajes que controles ganan 1 potenciador$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R2,ALT_CORE_B_OR_23_C,MU,RARE,Charge!,¡A la carga!,SPELL,MANEUVER,2,#3#,,,,Los personajes que controles ganan 1 potenciador$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_C,ALT_CORE_B_OR_24_C,OR,COMMON,Teamwork Training,Entrenamiento de equipo,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Envía a tu reserva un personaje objetivo con coste desde la mano de {X} o menos, donde X equivale al número de personajes que controles.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R1,ALT_CORE_B_OR_24_C,OR,RARE,Teamwork Training,Entrenamiento de equipo,SPELL,DISRUPTION,#3#,#3#,,,,"$[FLEETING].  #Crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo.#  Envía a tu reserva un personaje objetivo con coste desde la mano de {X} o menos, donde X equivale al número de personajes que controles.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R2,ALT_CORE_B_OR_24_C,AX,RARE,Teamwork Training,Entrenamiento de equipo,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Envía a tu reserva un personaje objetivo con coste desde la mano de {X} o menos, donde X equivale al número de personajes que controles.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_C,ALT_CORE_B_OR_25_C,OR,COMMON,Sticky Note Seals,Sellos adhesivos,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Elige una opción:  • Envía a tu reserva un personaje objetivo con coste desde la mano de {4} o más.  • Descarta un permanente objetivo con coste desde la mano de {4} o más.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R1,ALT_CORE_B_OR_25_C,OR,RARE,Sticky Note Seals,Sellos adhesivos,SPELL,DISRUPTION,3,#4#,,,,Elige una opción:  • Envía a tu reserva un personaje objetivo con coste desde la mano de {4} o más.  • Descarta un permanente objetivo con coste desde la mano de {4} o más.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R2,ALT_CORE_B_OR_25_C,AX,RARE,Sticky Note Seals,Sellos adhesivos,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Elige una opción:  • Envía a tu reserva un personaje objetivo con coste desde la mano de {4} o más.  • Descarta un permanente objetivo con coste desde la mano de {4} o más.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_C,ALT_CORE_B_OR_26_C,OR,COMMON,Open the Gates,Abrir las puertas,SPELL,MANEUVER,5,6,,,,Crea 2 fichas de soldado [ORDIS_RECRUIT] en cada una de tus expediciones.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R1,ALT_CORE_B_OR_26_C,OR,RARE,Open the Gates,Abrir las puertas,SPELL,MANEUVER,5,#5#,,,,"Crea #4# fichas de soldado [ORDIS_RECRUIT], distribuidas como elijas entre cualquier número de expediciones objetivo.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R2,ALT_CORE_B_OR_26_C,AX,RARE,Open the Gates,Abrir las puertas,SPELL,MANEUVER,#4#,#5#,,,,Crea #1 ficha de robot [BRASSBUG]# en cada una de tus expediciones.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_C,ALT_CORE_B_OR_27_C,OR,COMMON,Celebration Day,Día de celebración,SPELL,MANEUVER,5,5,,,,$[FLEETING].  Una expedición objetivo no puede avanzar este día.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R1,ALT_CORE_B_OR_27_C,OR,RARE,Celebration Day,Día de celebración,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Las expediciones# no pueden avanzar este día.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R2,ALT_CORE_B_OR_27_C,YZ,RARE,Celebration Day,Día de celebración,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Las expediciones# no pueden avanzar este día.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_C,ALT_CORE_B_OR_28_C,OR,COMMON,"The Monolith, Ordis Bastion","El Monolito, bastión de Ordis",PERMANENT,LANDMARK,5,5,,,,"Cuando un personaje se incorpore a una de tus expediciones, este gana 1 potenciador$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R1,ALT_CORE_B_OR_28_C,OR,RARE,"The Monolith, Ordis Bastion","El Monolito, bastión de Ordis",PERMANENT,LANDMARK,#3#,#3#,,,,"Cuando un personaje #que no sea ficha# se incorpore a una de tus expediciones, este gana 1 potenciador$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R2,ALT_CORE_B_OR_28_C,MU,RARE,"The Monolith, Ordis Bastion","El Monolito, bastión de Ordis",PERMANENT,LANDMARK,#3#,#3#,,,,"Cuando un personaje #que no sea ficha# se incorpore a una de tus expediciones, este gana 1 potenciador$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_C,ALT_CORE_B_OR_29_C,OR,COMMON,Grand Endeavor,Grandiosa Empresa,PERMANENT,LANDMARK,6,6,,,,"Al mediodía, una expedición objetivo avanza.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R1,ALT_CORE_B_OR_29_C,OR,RARE,Grand Endeavor,Grandiosa Empresa,PERMANENT,LANDMARK,6,6,,,,"#$[TOUGH_2].# Al mediodía, una expedición objetivo avanza.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R2,ALT_CORE_B_OR_29_C,YZ,RARE,Grand Endeavor,Grandiosa Empresa,PERMANENT,LANDMARK,6,6,,,,"Al mediodía, una expedición objetivo avanza.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_C,ALT_CORE_B_OR_30_C,OR,COMMON,Ordis Carrier,Transporte de Ordis,PERMANENT,LANDMARK,3,3,,,,"Al mediodía, crea 1 ficha de soldado [ORDIS_RECRUIT] en tu expedición del compañero.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R1,ALT_CORE_B_OR_30_C,OR,RARE,Ordis Carrier,Transporte de Ordis,PERMANENT,LANDMARK,#5#,#5#,,,,"Al mediodía, crea 1 ficha de soldado [ORDIS_RECRUIT] en #cada una de tus expediciones#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R2,ALT_CORE_B_OR_30_C,YZ,RARE,Ordis Carrier,Transporte de Ordis,PERMANENT,LANDMARK,3,3,,,,"Al mediodía, crea 1 ficha de soldado [ORDIS_RECRUIT] en tu expedición del compañero.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_31_C,ALT_CORE_B_OR_31_C,OR,COMMON,Ordis Recruit,Recluta de Ordis,TOKEN,SOLDIER,,,1,1,1,"(Si abandono la zona de expedición, retírame de la partida).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_32_C,ALT_CORE_B_OR_32_C,OR,COMMON,Ordis Recruit,Recluta de Ordis,TOKEN,SOLDIER,,,1,1,1,"(Si abandono la zona de expedición, retírame de la partida).",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_01_C,ALT_CORE_B_YZ_01_C,YZ,COMMON,Akesha & Taru,Akesha y Taru,HERO,,,,,,,{T}: $[AFTER_YOU]. Solo puedes activar esto si eres el primer jugador.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_02_C,ALT_CORE_B_YZ_02_C,YZ,COMMON,Lindiwe & Maw,Lindiwe y Fauces,HERO,,,,,,,"{T}: Crea 1 ficha de compañero [MAW] en tu expedición del compañero con ""cuando sacrifiques un personaje, gano 2 potenciadores"". Esta acción cuesta {1} más si no eres el primer jugador.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_03_C,ALT_CORE_B_YZ_03_C,YZ,COMMON,Afanas & Senka,Afanas y Senka,HERO,,,,,,,"Cuando juegues un hechizo, un personaje objetivo que controles gana 1 potenciador$[BB]. (Haz esto después de que el hechizo se resuelva).",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_C,ALT_CORE_B_YZ_04_C,YZ,COMMON,Studious Disciple,Discípulo estudioso,CHARACTER,MAGE_APPRENTICE,1,1,0,1,1,,{D}: El siguiente hechizo que juegues este turno cuesta {1} menos. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R1,ALT_CORE_B_YZ_04_C,YZ,RARE,Studious Disciple,Discípulo estudioso,CHARACTER,MAGE_APPRENTICE,1,1,0,1,1,#{R} El siguiente hechizo que juegues esta tarde cuesta {1} menos.#,{D}: El siguiente hechizo que juegues este turno cuesta {1} menos. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R2,ALT_CORE_B_YZ_04_C,LY,RARE,Studious Disciple,Discípulo estudioso,CHARACTER,MAGE_APPRENTICE,1,1,0,1,1,#{R} El siguiente hechizo que juegues esta tarde cuesta {1} menos.#,{D}: El siguiente hechizo que juegues este turno cuesta {1} menos. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_C,ALT_CORE_B_YZ_05_C,YZ,COMMON,Moonlight Jellyfish,Medusa de luz lunar,CHARACTER,SPIRIT,1,1,1,0,1,"Cuando me sacrifiques, si no tengo [FLEETING], colócame en tu reserva.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R1,ALT_CORE_B_YZ_05_C,YZ,RARE,Moonlight Jellyfish,Medusa de luz lunar,CHARACTER,SPIRIT,1,1,1,0,1,"Cuando me sacrifiques, si no tengo [FLEETING], colócame en tu reserva.  #Cuando me sacrifiques, si tengo [FLEETING], roba 1 carta.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R2,ALT_CORE_B_YZ_05_C,AX,RARE,Moonlight Jellyfish,Medusa de luz lunar,CHARACTER,SPIRIT,1,1,1,0,1,"#Cuando un robot se incorpore a una de tus expediciones, puedes sacrificarme para darle 2 potenciadores.#  Cuando me sacrifiques, si no tengo [FLEETING], envíame a tu reserva.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_C,ALT_CORE_B_YZ_06_C,YZ,COMMON,Tooth Fairy,Hada de los dientes,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R1,ALT_CORE_B_YZ_06_C,YZ,RARE,Tooth Fairy,Hada de los dientes,CHARACTER,FAIRY,2,#1#,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R2,ALT_CORE_B_YZ_06_C,BR,RARE,Tooth Fairy,Hada de los dientes,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_C,ALT_CORE_B_YZ_07_C,YZ,COMMON,Kadigiran Mage-Dancer,Mago danzante kadigirano,CHARACTER,MAGE_SOLDIER,2,1,1,1,1,"Cuando juegues un hechizo, gano 1 potenciador$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R1,ALT_CORE_B_YZ_07_C,YZ,RARE,Kadigiran Mage-Dancer,Mago danzante kadigirano,CHARACTER,MAGE_SOLDIER,2,1,1,1,1,"Cuando juegues un hechizo, gano 1 potenciador$[BB]. #Al anochecer, si tengo 3 contadores o más, roba 1 carta.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R2,ALT_CORE_B_YZ_07_C,LY,RARE,Kadigiran Mage-Dancer,Mago danzante kadigirano,CHARACTER,MAGE_SOLDIER,2,1,1,1,1,"Cuando #tires 1 dado o más#, gano 1 potenciador$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_C,ALT_CORE_B_YZ_08_C,YZ,COMMON,Yzmir Stargazer,Contemplaestrellas de Yzmir,CHARACTER,MAGE_SCHOLAR,2,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R1,ALT_CORE_B_YZ_08_C,YZ,RARE,Yzmir Stargazer,Contemplaestrellas de Yzmir,CHARACTER,MAGE_SCHOLAR,2,#2#,#2#,2,#2#,"#Cuando me sacrifiques, puedes hacer que un personaje objetivo gane 2 potenciadores$[BB].#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R2,ALT_CORE_B_YZ_08_C,AX,RARE,Yzmir Stargazer,Contemplaestrellas de Yzmir,CHARACTER,MAGE_SCHOLAR,#1#,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_C,ALT_CORE_B_YZ_09_C,YZ,COMMON,Lady of the Lake,La Dama del Lago,CHARACTER,FAIRY_SPIRIT,2,2,1,1,3,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R1,ALT_CORE_B_YZ_09_C,YZ,RARE,Lady of the Lake,La Dama del Lago,CHARACTER,FAIRY_SPIRIT,2,2,1,1,3,,#{D}: El siguiente hechizo que juegues este turno pierde [FLEETING].# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R2,ALT_CORE_B_YZ_09_C,BR,RARE,Lady of the Lake,La Dama del Lago,CHARACTER,FAIRY_SPIRIT,2,2,1,1,3,,#{D}: El siguiente personaje que juegues este turno pierde [FLEETING].# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_C,ALT_CORE_B_YZ_10_C,YZ,COMMON,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} Un oponente objetivo descarta 1 carta de su mano.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R1,ALT_CORE_B_YZ_10_C,YZ,RARE,Baku,Baku,CHARACTER,SPIRIT,4,#4#,2,2,2,#{J}# Un oponente objetivo descarta 1 carta de su mano.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R2,ALT_CORE_B_YZ_10_C,AX,RARE,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} Un oponente objetivo descarta 1 carta de su mano.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_C,ALT_CORE_B_YZ_11_C,YZ,COMMON,Baba Yaga,Baba Yagá,CHARACTER,MAGE,3,2,2,1,2,{H} Roba 1 carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R1,ALT_CORE_B_YZ_11_C,YZ,RARE,Baba Yaga,Baba Yagá,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Roba 1 carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R2,ALT_CORE_B_YZ_11_C,OR,RARE,Baba Yaga,Baba Yagá,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Roba 1 carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_C,ALT_CORE_B_YZ_12_C,YZ,COMMON,Kadigiran Alchemist,Alquimista del Kadigir,CHARACTER,MAGE,3,1,1,1,1,{H} Gano 2 potenciadores$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R1,ALT_CORE_B_YZ_12_C,YZ,RARE,Kadigiran Alchemist,Alquimista del Kadigir,CHARACTER,MAGE,3,1,1,1,1,{H} Gano #3 potenciadores$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R2,ALT_CORE_B_YZ_12_C,OR,RARE,Kadigiran Alchemist,Alquimista del Kadigir,CHARACTER,MAGE,3,1,1,1,1,{H} Gano #3 potenciadores$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_C,ALT_CORE_B_YZ_13_C,YZ,COMMON,Alice,Alicia,CHARACTER,CITIZEN,3,3,2,2,4,,{D}: [AFTER_YOU]. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R1,ALT_CORE_B_YZ_13_C,YZ,RARE,Alice,Alicia,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,{D}: [AFTER_YOU]. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R2,ALT_CORE_B_YZ_13_C,LY,RARE,Alice,Alicia,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,{D}: [AFTER_YOU]. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_C,ALT_CORE_B_YZ_14_C,YZ,COMMON,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} Puedes devolver un hechizo de tu reserva a tu mano.,{D}: El siguiente hechizo que juegues este turno cuesta {1} menos. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R1,ALT_CORE_B_YZ_14_C,YZ,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,"{H} #$[RESUPPLY].# Luego, puedes devolver un hechizo de tu reserva a tu mano.",{D}: El siguiente hechizo que juegues este turno cuesta {1} menos. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R2,ALT_CORE_B_YZ_14_C,LY,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} Puedes devolver un hechizo de tu reserva a tu mano.,{D}: El siguiente hechizo que juegues este turno cuesta {1} menos. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_C,ALT_CORE_B_YZ_15_C,YZ,COMMON,"Kuwat, the Dissenter","Kuwat, el disidente",CHARACTER,MAGE,4,4,5,5,5,{J} Sacrifica un personaje de mi expedición.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R1,ALT_CORE_B_YZ_15_C,YZ,RARE,"Kuwat, the Dissenter","Kuwat, el disidente",CHARACTER,MAGE,4,#3#,5,5,5,{J} Sacrifica un personaje.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R2,ALT_CORE_B_YZ_15_C,OR,RARE,"Kuwat, the Dissenter","Kuwat, el disidente",CHARACTER,MAGE,4,4,5,5,5,{J} Sacrifica un personaje de mi expedición.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_C,ALT_CORE_B_YZ_16_C,YZ,COMMON,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} Puedes enviar a tu reserva un personaje objetivo.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R1,ALT_CORE_B_YZ_16_C,YZ,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,#5#,3,2,2,#{J}# Puedes enviar a tu reserva un personaje objetivo.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R2,ALT_CORE_B_YZ_16_C,BR,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} Puedes enviar a tu reserva un personaje objetivo.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_C,ALT_CORE_B_YZ_17_C,YZ,COMMON,The Kraken,El Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifica 2 personajes.  Todas las regiones son {O} y pierden sus otros tipos.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R1,ALT_CORE_B_YZ_17_C,YZ,RARE,The Kraken,El Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifica #1# personaje.  Todas las regiones son {O} y pierden sus otros tipos.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R2,ALT_CORE_B_YZ_17_C,OR,RARE,The Kraken,El Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifica 2 personajes.  Todas las regiones son {O} y pierden sus otros tipos.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_C,ALT_CORE_B_YZ_18_C,YZ,COMMON,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,{H} La expedición de tu oponente enfrentada a la mía retrocede 1 región.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R1,ALT_CORE_B_YZ_18_C,YZ,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,#5#,#5#,#5#,{H} La expedición de tu oponente enfrentada a la mía retrocede 1 región.,#{D}: Roba 1 carta.# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R2,ALT_CORE_B_YZ_18_C,BR,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,{H} La expedición de tu oponente enfrentada a la mía retrocede 1 región.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_C,ALT_CORE_B_YZ_19_C,YZ,COMMON,Magical Training,Aprendizaje mágico,SPELL,CONJURATION,1,3,,,,Roba 1 carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R1,ALT_CORE_B_YZ_19_C,YZ,RARE,Magical Training,Aprendizaje mágico,SPELL,CONJURATION,1,#2#,,,,Roba 1 carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Aprendizaje mágico,SPELL,CONJURATION,1,3,,,,Roba 1 carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,En cuerpo y alma,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifica un personaje. Si lo haces, roba 2 cartas.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,En cuerpo y alma,SPELL,CONJURATION,#3#,#3#,,,,"$[FLEETING].  Sacrifica un personaje. Si lo haces, roba #3 cartas#.",,,,,,,,,,,,,,,
