ID,ID Base,Faction,Alteration,Name,Nome It,Type,Sottotipo,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effetto,Eco,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_OR_12_R1,ALT_CORE_B_OR_12_C,OR,RARE,The Council,Il Concilio,CHARACTER,BUROCRATE,#3#,#3#,#3#,#3#,#3#,"Gli inneschi {j}, {h} e {r} dei personaggi che mi affrontano non si attivano.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R2,ALT_CORE_B_OR_12_C,BR,RARE,The Council,Il Concilio,CHARACTER,BUROCRATE,4,4,4,4,4,"Gli inneschi {j}, {h} e {r} dei personaggi che mi affrontano non si attivano.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_C,ALT_CORE_B_OR_13_C,OR,COMMON,Ordis Gatekeeper,Guardiana Ordis,CHARACTER,SOLDATO,3,3,1,3,1,{J} Crea una pedina Soldato [ORDIS_RECRUIT] nell'altra tua spedizione.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R1,ALT_CORE_B_OR_13_C,OR,RARE,Ordis Gatekeeper,Guardiana Ordis,CHARACTER,SOLDATO,3,3,1,#1#,1,{J} Crea una pedina Soldato [ORDIS_RECRUIT] in #ciascuna delle tue# spedizioni.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R2,ALT_CORE_B_OR_13_C,MU,RARE,Ordis Gatekeeper,Guardiana Ordis,CHARACTER,SOLDATO,3,3,1,3,1,{J} Un #personaggio bersaglio# nell'altra tua spedizione #ottiene 2 rinforzi$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_C,ALT_CORE_B_OR_14_C,OR,COMMON,Ordis Spy,Spia Ordis,CHARACTER,CITTADINO,3,2,2,2,2,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R1,ALT_CORE_B_OR_14_C,OR,RARE,Ordis Spy,Spia Ordis,CHARACTER,CITTADINO,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Crea una pedina Soldato [ORDIS_RECRUIT] nella mia spedizione.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R2,ALT_CORE_B_OR_14_C,BR,RARE,Ordis Spy,Spia Ordis,CHARACTER,CITTADINO,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Crea una pedina Soldato [ORDIS_RECRUIT] nella mia spedizione.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_C,ALT_CORE_B_OR_15_C,OR,COMMON,"Kakoba, Legion Commander","Kakoba, Comandante della Legione",CHARACTER,SOLDATO_NOBILE,3,3,2,2,2,"{J} Se controlli altri tre o più personaggi, ottengo 2 rinforzi$[BB]. (Le carte nella Riserva non sono controllate.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R1,ALT_CORE_B_OR_15_C,OR,RARE,"Kakoba, Legion Commander","Kakoba, Comandante della Legione",CHARACTER,SOLDATO_NOBILE,3,3,2,2,2,"{J} Se controlli altri tre o più personaggi, ottengo #3 rinforzi$[BB]#. (Le carte nella Riserva non sono controllate.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R2,ALT_CORE_B_OR_15_C,MU,RARE,"Kakoba, Legion Commander","Kakoba, Comandante della Legione",CHARACTER,SOLDATO_NOBILE,3,3,2,2,2,"{J} Se controlli altri tre o più personaggi, ottengo #3 rinforzi$[BB]#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_C,ALT_CORE_B_OR_16_C,OR,COMMON,Ordis Attorney,Avvocata Ordis,CHARACTER,BUROCRATE,3,3,2,3,3,Quando la mia spedizione non avanza durante il crepuscolo — Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R1,ALT_CORE_B_OR_16_C,OR,RARE,Ordis Attorney,Avvocata Ordis,CHARACTER,BUROCRATE,#2#,#2#,2,#2#,#2#,Quando la mia spedizione non avanza durante il crepuscolo — Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R2,ALT_CORE_B_OR_16_C,YZ,RARE,Ordis Attorney,Avvocata Ordis,CHARACTER,BUROCRATE,3,3,2,3,3,Quando la mia spedizione non avanza durante il crepuscolo — Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_C,ALT_CORE_B_OR_17_C,OR,COMMON,Jeanne d'Arc,Giovanna D'Arco,CHARACTER,SOLDATO,4,4,2,2,2,Quando lascio l'area delle spedizioni — Crea una pedina Soldato [ORDIS_RECRUIT] in ciascuna delle tue spedizioni.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R1,ALT_CORE_B_OR_17_C,OR,RARE,Jeanne d'Arc,Giovanna D'Arco,CHARACTER,SOLDATO,#5#,#5#,2,2,2,Quando lascio l'area delle spedizioni — Crea #due# pedine Soldato [ORDIS_RECRUIT] in ciascuna delle tue spedizioni.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R2,ALT_CORE_B_OR_17_C,AX,RARE,Jeanne d'Arc,Giovanna D'Arco,CHARACTER,SOLDATO,#5#,#5#,#3#,#3#,#3#,Quando lascio l'area delle spedizioni — Crea una pedina #Robot [BRASSBUG]# in ciascuna delle tue spedizioni.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_C,ALT_CORE_B_OR_18_C,OR,COMMON,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUROCRATE_DIVINITÀ,4,4,4,4,4,Quando un avversario pesca una o più carte o usa [RESUPPLY] — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R1,ALT_CORE_B_OR_18_C,OR,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUROCRATE_DIVINITÀ,#3#,#3#,#3#,#3#,#3#,Quando un avversario pesca una o più carte o usa [RESUPPLY] — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R2,ALT_CORE_B_OR_18_C,MU,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUROCRATE_DIVINITÀ,#3#,#3#,#3#,#3#,#3#,Quando un avversario pesca una o più carte o usa [RESUPPLY] — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_C,ALT_CORE_B_OR_19_C,OR,COMMON,Issitoq,Issitoq,CHARACTER,BUROCRATE_DIVINITÀ,6,6,4,4,4,L'altra tua spedizione e la spedizione che la affronta non possono avanzare.,{D} : Pesca una carta. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R1,ALT_CORE_B_OR_19_C,OR,RARE,Issitoq,Issitoq,CHARACTER,BUROCRATE_DIVINITÀ,#5#,#5#,#3#,#3#,#3#,L'altra tua spedizione e la spedizione che la affronta non possono avanzare.,{D} : Pesca una carta. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R2,ALT_CORE_B_OR_19_C,YZ,RARE,Issitoq,Issitoq,CHARACTER,BUROCRATE_DIVINITÀ,6,6,4,4,4,L'altra tua spedizione e la spedizione che la affronta non possono avanzare.,{D} : Pesca una carta. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_20_C,ALT_CORE_B_OR_20_C,OR,COMMON,Anubis,Anubi,CHARACTER,DIVINITÀ,5,5,3,4,3,{J} Ogni giocatore sacrifica un personaggio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R1,ALT_CORE_B_OR_20_C,OR,RARE,Anubis,Anubi,CHARACTER,DIVINITÀ,#4#,#4#,3,#3#,3,{J} Ogni giocatore sacrifica un personaggio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R2,ALT_CORE_B_OR_20_C,YZ,RARE,Anubis,Anubi,CHARACTER,DIVINITÀ,5,5,3,4,3,{J} Ogni giocatore sacrifica un personaggio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_C,ALT_CORE_B_OR_21_C,OR,COMMON,Robin Hood,Robin Hood,CHARACTER,BUROCRATE,4,4,3,2,2,I personaggi giocati dai tuoi avversari costano {1} in più.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R1,ALT_CORE_B_OR_21_C,OR,RARE,Robin Hood,Robin Hood,CHARACTER,BUROCRATE,4,4,3,2,2,Le #carte# giocate dai tuoi avversari costano {1} in più.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R2,ALT_CORE_B_OR_21_C,LY,RARE,Robin Hood,Robin Hood,CHARACTER,BUROCRATE,4,4,3,#0#,#3#,I personaggi giocati dai tuoi avversari costano {1} in più.,#{D} : La prossima carta che giochi in questo turno costa {1} in meno.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_22_C,ALT_CORE_B_OR_22_C,OR,COMMON,Thoth,Thot,CHARACTER,BUROCRATE_DIVINITÀ,3,3,3,3,2,Quando la mia spedizione non avanza durante il crepuscolo — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio dopo il riposo.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R1,ALT_CORE_B_OR_22_C,OR,RARE,Thoth,Thot,CHARACTER,BUROCRATE_DIVINITÀ,3,3,3,3,2,Quando la mia spedizione non avanza durante il crepuscolo — Crea #due# pedine Soldato [ORDIS_RECRUIT] nella spedizione bersaglio dopo il riposo.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R2,ALT_CORE_B_OR_22_C,YZ,RARE,Thoth,Thot,CHARACTER,BUROCRATE_DIVINITÀ,3,3,3,3,2,Quando la mia spedizione non avanza durante il crepuscolo — Crea #due# pedine Soldato [ORDIS_RECRUIT] nella spedizione bersaglio dopo il riposo.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_C,ALT_CORE_B_OR_23_C,OR,COMMON,Charge!,Alla Carica!,SPELL,STRATAGEMMA,2,2,,,,$[FLEETING].  I personaggi che controlli ottengono 1 rinforzo$[BB]. (Le carte nella Riserva non sono controllate.),,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R1,ALT_CORE_B_OR_23_C,OR,RARE,Charge!,Alla Carica!,SPELL,STRATAGEMMA,2,#3#,,,,I personaggi che controlli ottengono 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R2,ALT_CORE_B_OR_23_C,MU,RARE,Charge!,Alla Carica!,SPELL,STRATAGEMMA,2,#3#,,,,I personaggi che controlli ottengono 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_C,ALT_CORE_B_OR_24_C,OR,COMMON,Teamwork Training,Addestramento di Squadra,SPELL,IMPEDIMENTO,2,2,,,,"$[FLEETING].  Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {X} nella Riserva, dove X è il numero di personaggi che controlli.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R1,ALT_CORE_B_OR_24_C,OR,RARE,Teamwork Training,Addestramento di Squadra,SPELL,IMPEDIMENTO,#3#,#3#,,,,"$[FLEETING].  #Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio.#  Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {X} nella Riserva, dove X è il numero di personaggi che controlli.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R2,ALT_CORE_B_OR_24_C,AX,RARE,Teamwork Training,Addestramento di Squadra,SPELL,IMPEDIMENTO,2,2,,,,"$[FLEETING].  Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {X} nella Riserva, dove X è il numero di personaggi che controlli.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_C,ALT_CORE_B_OR_25_C,OR,COMMON,Sticky Note Seals,Sigilli di Note Adesive,SPELL,IMPEDIMENTO,3,3,,,,$[FLEETING].  Scegli uno:  • Manda un personaggio bersaglio con costo dalla mano pari o superiore a {4} nella Riserva.  • Scarta un permanente bersaglio con costo dalla mano pari o superiore a {4}.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R1,ALT_CORE_B_OR_25_C,OR,RARE,Sticky Note Seals,Sigilli di Note Adesive,SPELL,IMPEDIMENTO,3,#4#,,,,Scegli uno:  • Manda un personaggio bersaglio con costo dalla mano pari o superiore a {4} nella Riserva.  • Scarta un permanente bersaglio con costo dalla mano pari o superiore a {4}.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R2,ALT_CORE_B_OR_25_C,AX,RARE,Sticky Note Seals,Sigilli di Note Adesive,SPELL,IMPEDIMENTO,3,3,,,,$[FLEETING].  Scegli uno:  • Manda un personaggio bersaglio con costo dalla mano pari o superiore a {4} nella Riserva.  • Scarta un permanente bersaglio con costo dalla mano pari o superiore a {4}.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_C,ALT_CORE_B_OR_26_C,OR,COMMON,Open the Gates,Aprire i Cancelli,SPELL,STRATAGEMMA,5,6,,,,Crea due pedine Soldato [ORDIS_RECRUIT] in ciascuna delle tue spedizioni.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R1,ALT_CORE_B_OR_26_C,OR,RARE,Open the Gates,Aprire i Cancelli,SPELL,STRATAGEMMA,5,#5#,,,,Crea #quattro# pedine Soldato [ORDIS_RECRUIT] distribuite a tua scelta tra un numero qualsiasi di spedizioni bersaglio.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R2,ALT_CORE_B_OR_26_C,AX,RARE,Open the Gates,Aprire i Cancelli,SPELL,STRATAGEMMA,#4#,#5#,,,,Crea #una pedina Robot [BRASSBUG]# in ciascuna delle tue spedizioni.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_C,ALT_CORE_B_OR_27_C,OR,COMMON,Celebration Day,Giorno di Festa,SPELL,STRATAGEMMA,5,5,,,,$[FLEETING].  La spedizione bersaglio non può avanzare in questa giornata.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R1,ALT_CORE_B_OR_27_C,OR,RARE,Celebration Day,Giorno di Festa,SPELL,STRATAGEMMA,#8#,#8#,,,,$[FLEETING].  #Le spedizioni# non possono avanzare in questa giornata.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R2,ALT_CORE_B_OR_27_C,YZ,RARE,Celebration Day,Giorno di Festa,SPELL,STRATAGEMMA,#8#,#8#,,,,$[FLEETING].  #Le spedizioni# non possono avanzare in questa giornata.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_C,ALT_CORE_B_OR_28_C,OR,COMMON,"The Monolith, Ordis Bastion","Il Monolite, Bastione Ordis",PERMANENT,FULCRO,5,5,,,,Quando un personaggio si unisce alle tue spedizioni — Ottiene 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R1,ALT_CORE_B_OR_28_C,OR,RARE,"The Monolith, Ordis Bastion","Il Monolite, Bastione Ordis",PERMANENT,FULCRO,#3#,#3#,,,,Quando un personaggio #non pedina# si unisce alle tue spedizioni — Ottiene 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R2,ALT_CORE_B_OR_28_C,MU,RARE,"The Monolith, Ordis Bastion","Il Monolite, Bastione Ordis",PERMANENT,FULCRO,#3#,#3#,,,,Quando un personaggio #non pedina# si unisce alle tue spedizioni — Ottiene 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_C,ALT_CORE_B_OR_29_C,OR,COMMON,Grand Endeavor,Opera Grandiosa,PERMANENT,FULCRO,6,6,,,,A mezzogiorno — La spedizione bersaglio avanza.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R1,ALT_CORE_B_OR_29_C,OR,RARE,Grand Endeavor,Opera Grandiosa,PERMANENT,FULCRO,6,6,,,,#$[TOUGH_2].#  A mezzogiorno — La spedizione bersaglio avanza.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R2,ALT_CORE_B_OR_29_C,YZ,RARE,Grand Endeavor,Opera Grandiosa,PERMANENT,FULCRO,6,6,,,,A mezzogiorno — La spedizione bersaglio avanza.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_C,ALT_CORE_B_OR_30_C,OR,COMMON,Ordis Carrier,Vettore Ordis,PERMANENT,FULCRO,3,3,,,,A mezzogiorno — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione del tuo compagno.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R1,ALT_CORE_B_OR_30_C,OR,RARE,Ordis Carrier,Vettore Ordis,PERMANENT,FULCRO,#5#,#5#,,,,A mezzogiorno — Crea una pedina Soldato [ORDIS_RECRUIT] in #ciascuna delle tue spedizioni#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R2,ALT_CORE_B_OR_30_C,YZ,RARE,Ordis Carrier,Vettore Ordis,PERMANENT,FULCRO,3,3,,,,A mezzogiorno — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione del tuo compagno.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_31_C,ALT_CORE_B_OR_31_C,OR,COMMON,Ordis Recruit,Recluta Ordis,TOKEN,SOLDATO,,,1,1,1,"(Se lascio l'area delle spedizioni, rimuovimi dalla partita.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_32_C,ALT_CORE_B_OR_32_C,OR,COMMON,Ordis Recruit,Recluta Ordis,TOKEN,SOLDATO,,,1,1,1,"(Se lascio l'area delle spedizioni, rimuovimi dalla partita.)",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_01_C,ALT_CORE_B_YZ_01_C,YZ,COMMON,Akesha & Taru,Akesha e Taru,HERO,,,,,,,{T} : $[AFTER_YOU]. Puoi attivare questa azione solo se sei il primo giocatore.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_02_C,ALT_CORE_B_YZ_02_C,YZ,COMMON,Lindiwe & Maw,Lindiwe e Fauce,HERO,,,,,,,"{T} : Crea una pedina Compagno [MAW] nella spedizione del tuo compagno con ""Quando sacrifichi un personaggio — Ottengo 2 rinforzi"". Questa azione costa {1} in più se non sei il primo giocatore.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_03_C,ALT_CORE_B_YZ_03_C,YZ,COMMON,Afanas & Senka,Afanas e Senka,HERO,,,,,,,Quando giochi una magia — Il personaggio bersaglio che controlli ottiene 1 rinforzo$[BB]. (Fallo dopo che la magia si risolve.),,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_C,ALT_CORE_B_YZ_04_C,YZ,COMMON,Studious Disciple,Discepolo Studioso,CHARACTER,MAGO_APPRENDISTA,1,1,0,1,1,,{D} : La prossima magia che giochi in questo turno costa {1} in meno. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R1,ALT_CORE_B_YZ_04_C,YZ,RARE,Studious Disciple,Discepolo Studioso,CHARACTER,MAGO_APPRENDISTA,1,1,0,1,1,#{R} La prossima magia che giochi questo pomeriggio costa {1} in meno.#,{D} : La prossima magia che giochi in questo turno costa {1} in meno. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R2,ALT_CORE_B_YZ_04_C,LY,RARE,Studious Disciple,Discepolo Studioso,CHARACTER,MAGO_APPRENDISTA,1,1,0,1,1,#{R} La prossima magia che giochi questo pomeriggio costa {1} in meno.#,{D} : La prossima magia che giochi in questo turno costa {1} in meno. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_C,ALT_CORE_B_YZ_05_C,YZ,COMMON,Moonlight Jellyfish,Medusa Lunare,CHARACTER,SPIRITO,1,1,1,0,1,"Quando vengo sacrificata, se non sono [FLEETING] — Mettimi nella Riserva.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R1,ALT_CORE_B_YZ_05_C,YZ,RARE,Moonlight Jellyfish,Medusa Lunare,CHARACTER,SPIRITO,1,1,1,0,1,"Quando vengo sacrificata, se non sono [FLEETING] — Mettimi nella Riserva.  #Quando vengo sacrificata, se sono [FLEETING] — Pesca una carta.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R2,ALT_CORE_B_YZ_05_C,AX,RARE,Moonlight Jellyfish,Medusa Lunare,CHARACTER,SPIRITO,1,1,1,0,1,"#Quando un Robot si unisce alle tue spedizioni — Puoi sacrificarmi per conferirgli 2 rinforzi.#  Quando vengo sacrificata, se non sono [FLEETING] — Mettimi nella Riserva.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_C,ALT_CORE_B_YZ_06_C,YZ,COMMON,Tooth Fairy,Fatina dei Denti,CHARACTER,FATA,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R1,ALT_CORE_B_YZ_06_C,YZ,RARE,Tooth Fairy,Fatina dei Denti,CHARACTER,FATA,2,#1#,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R2,ALT_CORE_B_YZ_06_C,BR,RARE,Tooth Fairy,Fatina dei Denti,CHARACTER,FATA,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_C,ALT_CORE_B_YZ_07_C,YZ,COMMON,Kadigiran Mage-Dancer,Danzatore Mago Kadigiran,CHARACTER,MAGO_SOLDATO,2,1,1,1,1,Quando giochi una magia — Ottengo 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R1,ALT_CORE_B_YZ_07_C,YZ,RARE,Kadigiran Mage-Dancer,Danzatore Mago Kadigiran,CHARACTER,MAGO_SOLDATO,2,1,1,1,1,"Quando giochi una magia — Ottengo 1 rinforzo$[BB].  #Al crepuscolo, se ho 3 o più rinforzi — Pesca una carta.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R2,ALT_CORE_B_YZ_07_C,LY,RARE,Kadigiran Mage-Dancer,Danzatore Mago Kadigiran,CHARACTER,MAGO_SOLDATO,2,1,1,1,1,Quando #lanci uno o più dadi# — Ottengo 1 rinforzo$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_C,ALT_CORE_B_YZ_08_C,YZ,COMMON,Yzmir Stargazer,Astronoma Yzmir,CHARACTER,MAGO_STUDIOSO,2,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R1,ALT_CORE_B_YZ_08_C,YZ,RARE,Yzmir Stargazer,Astronoma Yzmir,CHARACTER,MAGO_STUDIOSO,2,#2#,#2#,2,#2#,#Quando vengo sacrificata — Puoi far ottenere al personaggio bersaglio 2 rinforzi$[BB].#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R2,ALT_CORE_B_YZ_08_C,AX,RARE,Yzmir Stargazer,Astronoma Yzmir,CHARACTER,MAGO_STUDIOSO,#1#,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_C,ALT_CORE_B_YZ_09_C,YZ,COMMON,Lady of the Lake,Dama del Lago,CHARACTER,FATA_SPIRITO,2,2,1,1,3,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R1,ALT_CORE_B_YZ_09_C,YZ,RARE,Lady of the Lake,Dama del Lago,CHARACTER,FATA_SPIRITO,2,2,1,1,3,,#{D} : La prossima magia che giochi in questo turno perde [FLEETING].# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R2,ALT_CORE_B_YZ_09_C,BR,RARE,Lady of the Lake,Dama del Lago,CHARACTER,FATA_SPIRITO,2,2,1,1,3,,#{D} : Il prossimo personaggio che giochi in questo turno perde [FLEETING].# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_C,ALT_CORE_B_YZ_10_C,YZ,COMMON,Baku,Baku,CHARACTER,SPIRITO,4,2,2,2,2,{H} L'avversario bersaglio scarta una carta dalla sua mano.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R1,ALT_CORE_B_YZ_10_C,YZ,RARE,Baku,Baku,CHARACTER,SPIRITO,4,#4#,2,2,2,#{J}# L'avversario bersaglio scarta una carta dalla sua mano.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R2,ALT_CORE_B_YZ_10_C,AX,RARE,Baku,Baku,CHARACTER,SPIRITO,4,2,2,2,2,{H} L'avversario bersaglio scarta una carta dalla sua mano.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_C,ALT_CORE_B_YZ_11_C,YZ,COMMON,Baba Yaga,Baba Yaga,CHARACTER,MAGO,3,2,2,1,2,{H} Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R1,ALT_CORE_B_YZ_11_C,YZ,RARE,Baba Yaga,Baba Yaga,CHARACTER,MAGO,3,2,#3#,#2#,2,{H} Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R2,ALT_CORE_B_YZ_11_C,OR,RARE,Baba Yaga,Baba Yaga,CHARACTER,MAGO,3,2,#3#,#2#,2,{H} Pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_C,ALT_CORE_B_YZ_12_C,YZ,COMMON,Kadigiran Alchemist,Alchimista Kadigiran,CHARACTER,MAGO,3,1,1,1,1,{H} Ottengo 2 rinforzi$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R1,ALT_CORE_B_YZ_12_C,YZ,RARE,Kadigiran Alchemist,Alchimista Kadigiran,CHARACTER,MAGO,3,1,1,1,1,{H} Ottengo #3 rinforzi$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R2,ALT_CORE_B_YZ_12_C,OR,RARE,Kadigiran Alchemist,Alchimista Kadigiran,CHARACTER,MAGO,3,1,1,1,1,{H} Ottengo #3 rinforzi$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_C,ALT_CORE_B_YZ_13_C,YZ,COMMON,Alice,Alice,CHARACTER,CITTADINO,3,3,2,2,4,,{D} : [AFTER_YOU]. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R1,ALT_CORE_B_YZ_13_C,YZ,RARE,Alice,Alice,CHARACTER,CITTADINO,3,3,#3#,#3#,4,,{D} : [AFTER_YOU]. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R2,ALT_CORE_B_YZ_13_C,LY,RARE,Alice,Alice,CHARACTER,CITTADINO,3,3,#3#,#3#,4,,{D} : [AFTER_YOU]. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_C,ALT_CORE_B_YZ_14_C,YZ,COMMON,Flamel,Flamel,CHARACTER,STUDIOSO,4,3,4,3,3,{H} Puoi riprendere in mano una magia dalla tua Riserva.,{D} : La prossima magia che giochi in questo turno costa {1} in meno. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R1,ALT_CORE_B_YZ_14_C,YZ,RARE,Flamel,Flamel,CHARACTER,STUDIOSO,4,3,4,3,3,"{H} #$[RESUPPLY].# Poi, puoi riprendere in mano una magia dalla tua Riserva.",{D} : La prossima magia che giochi in questo turno costa {1} in meno. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
