trk_id,str_to_translate,context,fr_FR,es_ES,it_IT,de_DE,LOCK
416661,"#{D} : The next Spell you play this turn loses <FLEETING>.# (Discard me from Reserve to do this.)",YZ_Rare_LadyoftheLake,"#{D} : Le prochain Sort que vous jouez ce tour perd <FLEETING>.# (Défaussez-moi de la Réserve pour ça.)","#{D}: El siguiente hechizo que juegues este turno pierde <FLEETING>.# (Descártame de la reserva para hacer esto.)","#{D}: la prossima magia che giochi in questo turno perde <FLEETING>.# (Scartami dalla Riserva per giocare questa azione.)","#{D} : Der nächste Zauber, den du in dieser Runde spielst, verliert <FLEETING>.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",1
416663,"#{D} : The next card you play this turn costs {1} less.# (Discard me from Reserve to do this.)",YZ_Rare_LyraSkald;LY_Rare_LyraSkald;LY_Rare_OuroborosCroupier;LY_Rare_OuroborosInkcaster;LY_Rare_RobinHood;AX_Rare_OuroborosCroupier,"#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.)","#{D}: La siguiente carta que juegues este turno cuesta {1} menos.# (Descártame de la reserva para hacer esto.)","#{D}: la prossima carta che giochi in questo turno costa {1} in meno.# (Scartami dalla Riserva per giocare questa azione.)","#{D} : Die nächste Karte, die du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",1
416720,"#{H} I gain 1 boost$<BB>.#",OD_Rare_AmeliaEarhart;AX_Rare_AmeliaEarhart,,,,,0
416737,"#{H} If you control a token, $<RESUPPLY_LOW>.#",OD_Rare_MonolithRuneScribe;AX_Rare_MonolithRuneScribe,"#{H} Si vous contrôlez un jeton, $<RESUPPLY_LOW>.#","#{H} Si controlas una ficha, $<RESUPPLY_LOW>.#","#{H} Se controlli una pedina, $<RESUPPLY_LOW>.#","#{H} Falls du eine Marke kontrollierst, spiele $<RESUPPLY_LOW>.#",1
416939,"#{H} If you control two or more Landmarks, I gain 2 boosts.#  {R} If you control two or more Landmarks, I lose <FLEETING_CHAR>.",AX_Rare_Athena,"#{H} Si vous contrôlez au moins deux Repères, je gagne 2 boosts.#  {R} Si vous contrôlez au moins deux Repères, je perds <FLEETING_CHAR>.","#{H} Si controlas dos hitos o más, gano 2 potenciadores.#  {R} Si controlas dos hitos o más, pierdo <FLEETING_CHAR>.","#{H} Se controlli due o più fulcri, ottengo 2 rinforzi.#  {R} Se controlli due o più fulcri, perdo <FLEETING_CHAR>.","#{H} Falls du mindestens zwei Wahrzeichen kontrollierst, erhalte ich 2 Verstärkungen.#  {R} Falls du mindestens zwei Wahrzeichen kontrollierst, verliere ich <FLEETING_CHAR>.",1
416724,"#{H} If you control two or more other Characters, I gain 2 boosts.#  {R} If you control two or more #other Characters#, I lose <FLEETING_CHAR>.",OD_Rare_Athena,"#{H} Si vous contrôlez au moins deux autres Personnages, je gagne 2 boosts.#  {R} Si vous contrôlez au moins deux #autres Personnages#, je perds <FLEETING_CHAR>.","#{H} Si controlas otros dos personajes o más, gano 2 potenciadores.#  {R} Si controlas #otros dos personajes# o más, pierdo <FLEETING_CHAR>.","#{H} Se controlli altri due o più personaggi, ottengo 2 rinforzi.#  {R} Se controlli #altri due o più personaggi#, perdo <FLEETING_CHAR>.","#{H} Falls du mindestens zwei andere Charaktere kontrollierst, erhalte ich 2 Verstärkungen.#  {R} Falls du mindestens zwei #andere Charaktere# kontrollierst, verliere ich <FLEETING_CHAR>.",1
416825,"#{H} Up to one target Plant gains 2 boosts.#",MU_Rare_MunaDruid,"#{H} Jusqu'à une Plante ciblée gagne 2 boosts.#","#{H} Hasta una planta objetivo gana 2 potenciadores.#","#{H} Fino a una Pianta bersaglio ottiene 2 rinforzi.#","#{H} Bis zu eine Pflanze deiner Wahl erhält 2 Verstärkungen.#",1
416662,"#{H} You may discard a card from your Reserve to $<RESUPPLY_INF>.#",YZ_Rare_LyraSkald;LY_Rare_LyraSkald,"#{H} Vous pouvez défausser une carte de votre Réserve pour $<RESUPPLY_INF>.#","#{H} Puedes descartar una carta de tu reserva para $<RESUPPLY_INF>.#","#{H} Puoi scartare una carta dalla tua Riserva per $<RESUPPLY_INF>.#","#{H} Du darfst eine Karte aus deiner Reserve für $<RESUPPLY_INF> ablegen.#",1
416907,"#{J} $<RESUPPLY>.#  Your Characters have: "" {R} I gain 1 boost.""",BR_Rare_HavenBravosBastion;AX_Rare_HavenBravosBastion,"#{J} $<RESUPPLY>.#  Vos Personnages ont : « {R} Je gagne 1 boost. »","#{J} $<RESUPPLY>.#  Tus personajes tienen: "" {R} Gano 1 potenciador"".","#{J} $<RESUPPLY>.#  I tuoi personaggi hanno: "" {R} Ottengo 1 rinforzo.""","#{J} $<RESUPPLY>.#  Deine Charaktere haben: "" {R}Ich erhalte 1 Verstärkung.""",1
416940,"#{J} <RESUPPLY>.#  At Noon — $<RESUPPLY>.",AX_Rare_AxiomReprocessor,"#{J} <RESUPPLY>.#  À Midi — $<RESUPPLY>.","#{J} <RESUPPLY>.#  Al mediodía — $<RESUPPLY>.","#{J} <RESUPPLY>.#  A mezzogiorno — $<RESUPPLY>.","#{J} <RESUPPLY>.#  Zum Mittag — $<RESUPPLY>.",1
416952,"#{J} <RESUPPLY>.#  If you would #<RESUPPLY_INF>, instead reveal the top two cards of your deck. Put one in Reserve, and discard the other.#",AX_Rare_TheOuroborosLyraBastion,"#{J} <RESUPPLY>.#  Si vous deviez #<RESUPPLY_INF>, à la place, révélez les deux premières cartes de votre deck. Mettez-en une en Réserve, et défaussez l'autre.#","#{J} <RESUPPLY>.#  Si fueses a #<RESUPPLY_INF>, en vez de eso, revela las dos primeras cartas de tu mazo. Coloca una en la reserva y descarta la otra.#","#{J} <RESUPPLY>.#  Se stai per #<RESUPPLY_INF>, rivela invece le prime due carte del tuo mazzo. Mettine una nella Riserva e scarta l'altra.#","#{J} <RESUPPLY>.#  Falls du #<RESUPPLY_INF> spielen würdest, decke stattdessen die obersten zwei Karten deines Decks auf. Lege eine in die Reserve und die andere ab.#",1
416628,"#{J} Draw a card.#  At Noon — Draw a card.",YZ_Rare_AetherShard;LY_Rare_AetherShard,"#{J} Piochez une carte.#  À Midi — Piochez une carte.","#{J} Roba una carta.#  Al mediodía — Roba una carta.","#{J} Pesca una carta.#  A mezzogiorno — Pesca una carta.","#{J} Ziehe eine Karte.#  Zum Mittag — Ziehe eine Karte.",1
416951,"#{J} Draw a card.#  {T} : The next Character you play from your hand this turn activates its {r} abilities (as if it had been played from Reserve).",AX_Rare_TheFoundryAxiomBastion,,,,,0
416946,"#{J} Target Character gains 1 boost.#  {T} : I gain two Kelon counters.  {T}, Spend one of my Kelon counters: #target Character gains 1 boost.#",AX_Rare_KelonCylinder,"#{J} Un Personnage ciblé gagne 1 boost.#  {T} : Je gagne deux compteurs Kélon.  {T}, dépensez un de mes compteurs Kélon : #un Personnage ciblé gagne 1 boost.#","#{J} Un personaje objetivo gana 1 potenciador.#  {T}: Gano dos contadores de kelón.  {T}, gastar uno de mis contadores de kelón: un #personaje objetivo gana 1 potenciador.#","#{J} Un personaggio bersaglio ottiene 1 rinforzo.#  {T}: ottengo due segnalini Kelon.  {T}, spendi uno dei miei segnalini Kelon: #un personaggio bersaglio ottiene 1 rinforzo.#","#{J} Ein Charakter deiner Wahl erhält 1 Verstärkung.#  {T} : Ich erhalte zwei Kelon-Zähler.  {T} : Gib einen meiner Kelon-Zähler aus: #Ein Charakter deiner Wahl erhält 1 Verstärkung.#",1
416870,"#{J} Target Character gains <FLEETING>, <ANCHORED> or <ASLEEP>.#  At Dusk — if you control a <FLEETING> Character, another <ANCHORED> Character and yet another <ASLEEP> Character, you win the game.",LY_Rare_LyraFestival,,,,,0
416795,"#{J} You may pay {1} to $<RESUPPLY_INF>.#  {T} : The next Plant you play this turn costs {1} less.",MU_Rare_BountifulMeadow,"#{J} Vous pouvez payer {1} pour $<RESUPPLY_INF>.#  {T} : La prochaine Plante que vous jouez ce tour coûte {1} de moins.","#{J} Puedes pagar {1} para $<RESUPPLY_INF>.#  {T}: La siguiente planta que juegues este turno cuesta {1} menos.","#{J} Puoi pagare {1} per $<RESUPPLY_INF>.#  {T}: la prossima Pianta che giochi in questo turno costa {1} in meno.","#{J} Du darfst {1} bezahlen für $<RESUPPLY_INF>.#  {T} : Die nächste Pflanze, die du in dieser Runde spielst, kostet {1} weniger.",1
416793,"#{J} You may pay {1} to have me gain $<ANCHORED>.#  At Noon — $<RESUPPLY>.",MU_Rare_AloeVera;LY_Rare_AloeVera,"#{J} Vous pouvez payer {1} pour que je gagne $<ANCHORED>.#  À Midi — $<RESUPPLY>.","#{J} Puedes pagar {1} para que gane $<ANCHORED>.#  Al mediodía — $<RESUPPLY>.","#{J} Puoi pagare {1} per farmi ottenere $<ANCHORED>.#  A mezzogiorno — $<RESUPPLY>.","#{J} Du darfst {1} bezahlen, damit ich $<ANCHORED> erhalte.#  Zum Mittag — $<RESUPPLY>.",1
346004,"#{J}# $<RESUPPLY>.",LY_Rare_Esmeralda,"#{J}# $<RESUPPLY>.","#{J}# $<RESUPPLY>.","#{J}# $<RESUPPLY>.","#{J}# $<RESUPPLY>.",1
416942,"#{J}# Create a <BRASSBUG> Robot token in target Expedition.",AX_Rare_FoundryArmorer,"#{J}# Créez un jeton Robot <BRASSBUG> dans l'Expédition ciblée.","#{J}# Crea una ficha de robot <BRASSBUG> en una expedición objetivo.","#{J}# Crea una pedina Robot <BRASSBUG> in una spedizione bersaglio.","#{J}# Erschaffe eine <BRASSBUG>-Robotermarke in einer Expedition deiner Wahl.",1
416791,"#{J}# Each player puts the top card of their deck in their Mana zone (as an exhausted Mana Orb).",MU_Rare_Aja,"#{J}# Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).","#{J}# Cada jugador coloca la primera carta de su mazo en su zona de maná (como orbe de maná agotado).","#{J}# Ogni giocatore mette la prima carta del suo mazzo nella propria area del mana (come una sfera di mana consumata).","#{J}# Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).",1
345994,"#{J}# Target Character gains <ANCHORED>. (During Rest, it doesn't go to Reserve and it loses Anchored.)",MU_Rare_Parvati;BR_Rare_Parvati,"#{J}# Un Personnage ciblé gagne <ANCHORED>. (Au Repos, il ne va pas en Réserve et il perd Ancré.)","#{J}# Un personaje objetivo gana <ANCHORED>. (Durante el descanso, no va a la reserva y pierde anclaje.)","#{J}# Un personaggio bersaglio ottiene <ANCHORED>. (Durante il riposo, non va nella Riserva e perde Ancorato.)","#{J}# Ein Charakter deiner Wahl erhält <ANCHORED>. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.)",1
416632,"#{J}# Target opponent discards a card from their hand.",YZ_Rare_Baku,"#{J}# L'adversaire ciblé se défausse d'une carte de sa main.","#{J}# Un oponente objetivo descarta una carta de su mano.","#{J}# Un avversario bersaglio scarta una carta dalla sua mano.","#{J}# Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.",1
339731,"#{J}# You may send target Character to Reserve.",YZ_Rare_DorothyGale,"#{J}# Vous pouvez envoyer un Personnage ciblé en Réserve.","#{J}# Puedes enviar a la reserva un personaje objetivo.","#{J}# Puoi mandare un personaggio bersaglio nella Riserva.","#{J}# Du darfst einen Charakter deiner Wahl in die Reserve schicken.",1
416810,"#{R} Target Character gains 1 boost.#",MU_Rare_Issunboshi;BR_Rare_Issunboshi,"#{R} Un Personnage ciblé gagne 1 boost.#","#{R} Un personaje objetivo gana 1 potenciador.#","#{R} Un personaggio bersaglio ottiene 1 rinforzo.#","#{R} Ein Charakter deiner Wahl erhält 1 Verstärkung#.",1
416686,"#{R} The next Spell you play this Afternoon costs {1} less.#",YZ_Rare_StudiousDisciple;LY_Rare_StudiousDisciple,"#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#","#{R} El siguiente hechizo que juegues esta tarde cuesta {1} menos.#","#{R} La prossima magia che giochi questo pomeriggio costa {1} in meno.#","#{R} Der nächste Zauber, den du heute Nachmittag spielst, kostet {1} weniger.#",1
345969,$<DEFENDER>.,YZ_Rare_MonolithArchivist;OD_Common_MonolithArchivist,$<DEFENDER>.,$<DEFENDER>.,$<DEFENDER>.,$<DEFENDER>.,1
416806,"$<ETERNAL>.  #$<TOUGH_X>, where X is the number of plants you control.#  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.",MU_Rare_Hydracaena,"$<ETERNAL>.  #$<TOUGH_X>, X étant le nombre de Plantes que vous contrôlez.#  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.","$<ETERNAL>.  #$<TOUGH_X>, donde X equivale al número de plantas que controles.#  {J} Gano 4 potenciadores.  Al mediodía — Gano 4 potenciadores.","$<ETERNAL>.  #$<TOUGH_X>, dove X è il numero di Piante che controlli.#  {J} Ottengo 4 rinforzi.  A mezzogiorno — Ottengo 4 rinforzi.","$<ETERNAL>.  #$<TOUGH_X>, wobei X die Anzahl der Pflanzen ist, die du kontrollierst.#  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag — Ich erhalte 4 Verstärkungen.",1
416770,"$<ETERNAL>.  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.",MU_Common_Hydracaena;LY_Rare_Hydracaena,"$<ETERNAL>.  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.","$<ETERNAL>.  {J} Gano 4 potenciadores.  Al mediodía — Gano 4 potenciadores.","$<ETERNAL>.  {J} Ottengo 4 rinforzi.  A mezzogiorno — Ottengo 4 rinforzi.","$<ETERNAL>.  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag — Ich erhalte 4 Verstärkungen.",1
416743,"$<FLEETING>.  #Create an <ORDIS_RECRUIT> Soldier token in target Expedition.#  Send to Reserve target Character with Hand Cost {X} or less, where X is the number of Characters you control.",OD_Rare_TeamworkTraining,"$<FLEETING>.  #Créez un jeton Soldat <ORDIS_RECRUIT> dans l'Expédition ciblée.#  Envoyez en Réserve un Personnage ciblé avec un Coût de Main {X} ou moins, où X est le nombre de Personnages que vous contrôlez.","$<FLEETING>.  #Crea una ficha de soldado <ORDIS_RECRUIT> en una expedición objetivo.#  Envía a la reserva un personaje objetivo con coste desde la mano de {X} o menos, donde X equivale al número de personajes que controles.","$<FLEETING>.  #Crea una pedina Soldato <ORDIS_RECRUIT> in una spedizione bersaglio.#  Manda un personaggio bersaglio con costo dalla mano pari o inferiore a {X} nella Riserva, dove X è il numero di personaggi che controlli.","$<FLEETING>.  #Erschaffe eine <ORDIS_RECRUIT>-Soldatenmarke in einer Expedition deiner Wahl.#  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",1
416639,"$<FLEETING>.  #Expeditions# can't move forward this Day.",YZ_Rare_CelebrationDay;OD_Rare_CelebrationDay,"$<FLEETING>.  #Les Expéditions# ne peuvent pas avancer ce Jour.","$<FLEETING>.  #Las expediciones# no pueden avanzar este día.","$<FLEETING>.  #Le spedizioni# non possono avanzare in questa giornata.","$<FLEETING>.  #Expeditionen# können sich an diesem Tag nicht vorwärts bewegen.",1
416617,"$<FLEETING>.  $<SABOTAGE>, then $<RESUPPLY_LOW>.",YZ_Common_SpyCraft;LY_Rare_SpyCraft,"$<FLEETING>.  $<SABOTAGE>, puis $<RESUPPLY_LOW>.","$<FLEETING>.  $<SABOTAGE> y luego $<RESUPPLY_LOW>.","$<FLEETING>.  $<SABOTAGE>, poi $<RESUPPLY_LOW>.","$<FLEETING>.  $<SABOTAGE>, dann $<RESUPPLY_LOW>.",1
416877,"$<FLEETING>.  All Characters #controlled by target player# switch Expeditions. (They leave their Expeditions and join their controller's other Expedition.)",LY_Rare_RidetheBifrost,"$<FLEETING>.  Chaque Personnage #contrôlé par le joueur ciblé# change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.)","$<FLEETING>.  Todos los personajes #que controle un jugador objetivo# se trasladan de expedición. (Abandonan su expedición y se incorporan a la otra expedición de su controlador.)","$<FLEETING>.  Tutti i personaggi #controllati da un giocatore bersaglio# cambiano spedizione. (Lasciano la loro spedizione e si uniscono all'altra spedizione del loro controllore.)","$<FLEETING>.  Alle Charaktere, #die von einem Spieler deiner Wahl kontrolliert werden#, wechseln die Expeditionen. (Sie verlassen ihre Expeditionen und schließen sich der anderen Expedition des kontrollierenden Spielers an.)",1
416681,"$<FLEETING>.  All Characters you control switch Expeditions. (They leave their Expeditions and join their controller's other Expedition.)",YZ_Rare_RidetheBifrost;LY_Common_RidetheBifrost,"$<FLEETING>.  Chaque Personnage que vous contrôlez change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.)","$<FLEETING>.  Todos los personajes que controles se trasladan de expedición. (Abandonan su expedición y se incorporan a la otra expedición de su controlador.)","$<FLEETING>.  Tutti i personaggi che controlli cambiano spedizione. (Lasciano la loro spedizione e si uniscono all'altra spedizione del loro controllore.)","$<FLEETING>.  Alle Charaktere, die du kontrollierst, wechseln die Expeditionen. (Sie verlassen ihre Expeditionen und schließen sich der anderen Expedition des kontrollierenden Spielers an.)",1
345971,"$<FLEETING>.  Characters you control gain 1 boost$<BB>. (Cards in Reserve are not controlled.)",OD_Common_Charge,"$<FLEETING>.  Les Personnages que vous contrôlez gagnent 1 boost$<BB>. (Les cartes en Réserve ne sont pas contrôlées.)","$<FLEETING>.  Los personajes que controles ganan 1 potenciador. (Las cartas de la reserva no las controla nadie.)","$<FLEETING>.  I personaggi che controlli ottengono 1 rinforzo$<BB>. (Le carte nella Riserva non sono controllate.)","$<FLEETING>.  Charaktere, die du kontrollierst, erhalten 1 Verstärkung$<BB>. (Karten in der Reserve werden nicht kontrolliert.)",1
