ID,ID Base,Faction,Alteration,Name,Name FR,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Rare dans les precos ?,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_OR_12_R2,ALT_CORE_B_OR_12_C,BR,RARE,The Council,Le Conseil,CHARACTER,BUREAUCRAT,4,4,4,4,4,"Les déclencheurs {j}, {h} et {r} des Personnages qui me font face ne s'activent pas.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_13_C,ALT_CORE_B_OR_13_C,OR,COMMON,Ordis Gatekeeper,Gardienne Ordis,CHARACTER,SOLDIER,3,3,1,3,1,{J} Créez un jeton Soldat [ORDIS_RECRUIT] dans votre autre Expédition.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R1,ALT_CORE_B_OR_13_C,OR,RARE,Ordis Gatekeeper,Gardienne Ordis,CHARACTER,SOLDIER,3,3,1,#1#,1,{J} Créez un jeton Soldat [ORDIS_RECRUIT] dans #chacune de vos# Expéditions.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R2,ALT_CORE_B_OR_13_C,MU,RARE,Ordis Gatekeeper,Gardienne Ordis,CHARACTER,SOLDIER,3,3,1,3,1,{J}#Un Personnage ciblé# dans votre autre Expédition #gagne 2 boosts.#.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_14_C,ALT_CORE_B_OR_14_C,OR,COMMON,Ordis Spy,Espionne Ordis,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R1,ALT_CORE_B_OR_14_C,OR,RARE,Ordis Spy,Espionne Ordis,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Créez un jeton Soldat [ORDIS_RECRUIT] dans mon Expédition.#,,1,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R2,ALT_CORE_B_OR_14_C,BR,RARE,Ordis Spy,Espionne Ordis,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Créez un jeton Soldat [ORDIS_RECRUIT] dans mon Expédition.#,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_15_C,ALT_CORE_B_OR_15_C,OR,COMMON,"Kakoba, Legion Commander","Kakoba, Commandant de Légion",CHARACTER,SOLDIER NOBLE,3,3,2,2,2,"{J} Si vous contrôlez au moins trois autres Personnages, je gagne 2 boosts$[BB]. (Les cartes en Réserve ne sont pas contrôlées.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R1,ALT_CORE_B_OR_15_C,OR,RARE,"Kakoba, Legion Commander","Kakoba, Commandant de Légion",CHARACTER,SOLDIER NOBLE,3,3,2,2,2,"{J} Si vous contrôlez au moins trois autres Personnages, je gagne #3 boosts$[BB]#. (Les cartes en Réserve ne sont pas contrôlées.)",,1,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R2,ALT_CORE_B_OR_15_C,MU,RARE,"Kakoba, Legion Commander","Kakoba, Commandant de Légion",CHARACTER,SOLDIER NOBLE,3,3,2,2,2,"{J} Si vous contrôlez au moins trois autres Personnages, je gagne #3 boosts#.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_16_C,ALT_CORE_B_OR_16_C,OR,COMMON,Ordis Attorney,Procuratrice Ordis,CHARACTER,BUREAUCRAT,3,3,2,3,3,Lorsque mon Expédition n'avance pas pendant le Crépuscule — Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R1,ALT_CORE_B_OR_16_C,OR,RARE,Ordis Attorney,Procuratrice Ordis,CHARACTER,BUREAUCRAT,#2#,#2#,2,#2#,#2#,Lorsque mon Expédition n'avance pas pendant le Crépuscule — Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R2,ALT_CORE_B_OR_16_C,YZ,RARE,Ordis Attorney,Procuratrice Ordis,CHARACTER,BUREAUCRAT,3,3,2,3,3,Lorsque mon Expédition n'avance pas pendant le Crépuscule — Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_17_C,ALT_CORE_B_OR_17_C,OR,COMMON,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,4,4,2,2,2,Lorsque je quitte la zone d'Expédition — Créez un jeton Soldat [ORDIS_RECRUIT] dans chacune de vos Expéditions.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R1,ALT_CORE_B_OR_17_C,OR,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,2,2,2,Lorsque je quitte la zone d'Expédition — Créez #deux jetons# Soldat [ORDIS_RECRUIT] dans chacune de vos Expéditions.,,1,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R2,ALT_CORE_B_OR_17_C,AX,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,#3#,#3#,#3#,Lorsque je quitte la zone d'Expédition — Créez un jeton #Robot [BRASSBUG]# dans chacune de vos Expéditions.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_18_C,ALT_CORE_B_OR_18_C,OR,COMMON,Quetzalcoatl,Quetzalcóatl,CHARACTER,BUREAUCRAT DEITY,4,4,4,4,4,Lorsqu'un adversaire pioche au moins une carte ou [RESUPPLY_T] — Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R1,ALT_CORE_B_OR_18_C,OR,RARE,Quetzalcoatl,Quetzalcóatl,CHARACTER,BUREAUCRAT DEITY,#3#,#3#,#3#,#3#,#3#,Lorsqu'un adversaire pioche au moins une carte ou [RESUPPLY_T] — Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R2,ALT_CORE_B_OR_18_C,MU,RARE,Quetzalcoatl,Quetzalcóatl,CHARACTER,BUREAUCRAT DEITY,#3#,#3#,#3#,#3#,#3#,Lorsqu'un adversaire pioche au moins une carte ou [RESUPPLY_T] — Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_19_C,ALT_CORE_B_OR_19_C,OR,COMMON,Issitoq,Issitoq,CHARACTER,BUREAUCRAT DEITY,6,6,4,4,4,Votre autre Expédition et l'Expédition qui lui fait face ne peuvent pas avancer.,{D} : Piochez une carte. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R1,ALT_CORE_B_OR_19_C,OR,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT DEITY,#5#,#5#,#3#,#3#,#3#,Votre autre Expédition et l'Expédition qui lui fait face ne peuvent pas avancer.,{D} : Piochez une carte. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R2,ALT_CORE_B_OR_19_C,YZ,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT DEITY,6,6,4,4,4,Votre autre Expédition et l'Expédition qui lui fait face ne peuvent pas avancer.,{D} : Piochez une carte. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_20_C,ALT_CORE_B_OR_20_C,OR,COMMON,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Chaque joueur sacrifie un Personnage.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R1,ALT_CORE_B_OR_20_C,OR,RARE,Anubis,Anubis,CHARACTER,DEITY,#4#,#4#,3,#3#,3,{J} Chaque joueur sacrifie un Personnage.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R2,ALT_CORE_B_OR_20_C,YZ,RARE,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Chaque joueur sacrifie un Personnage.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_21_C,ALT_CORE_B_OR_21_C,OR,COMMON,Robin Hood,Robin des Bois,CHARACTER,BUREAUCRAT,4,4,3,2,2,Les Personnages joués par vos adversaires coûtent {1} de plus.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R1,ALT_CORE_B_OR_21_C,OR,RARE,Robin Hood,Robin des Bois,CHARACTER,BUREAUCRAT,4,4,3,2,2,Les #cartes# jouées par vos adversaires coûtent {1} de plus.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R2,ALT_CORE_B_OR_21_C,LY,RARE,Robin Hood,Robin des Bois,CHARACTER,BUREAUCRAT,4,4,3,#0#,#3#,Les Personnages joués par vos adversaires coûtent {1} de plus.,#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_22_C,ALT_CORE_B_OR_22_C,OR,COMMON,Thoth,Thot,CHARACTER,BUREAUCRAT DEITY,3,3,3,3,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée après le Repos.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R1,ALT_CORE_B_OR_22_C,OR,RARE,Thoth,Thot,CHARACTER,BUREAUCRAT DEITY,3,3,3,3,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — Créez #deux jetons# Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée après le Repos.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R2,ALT_CORE_B_OR_22_C,YZ,RARE,Thoth,Thot,CHARACTER,BUREAUCRAT DEITY,3,3,3,3,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — Créez #deux jetons# Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée après le Repos.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_23_C,ALT_CORE_B_OR_23_C,OR,COMMON,Charge!,Chargez !,SPELL,MANEUVER,2,2,,,,$[FLEETING].  Les Personnages que vous contrôlez gagnent 1 boost$[BB]. (Les cartes en Réserve ne sont pas contrôlées.),,0,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R1,ALT_CORE_B_OR_23_C,OR,RARE,Charge!,Chargez !,SPELL,MANEUVER,2,#3#,,,,Les Personnages que vous contrôlez gagnent 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R2,ALT_CORE_B_OR_23_C,MU,RARE,Charge!,Chargez !,SPELL,MANEUVER,2,#3#,,,,Les Personnages que vous contrôlez gagnent 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_24_C,ALT_CORE_B_OR_24_C,OR,COMMON,Teamwork Training,Entraînement à l'Esprit d'Équipe,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Envoyez en Réserve un Personnage ciblé avec un Coût de Main {X} ou moins, où X est le nombre de Personnages que vous contrôlez.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R1,ALT_CORE_B_OR_24_C,OR,RARE,Teamwork Training,Entraînement à l'Esprit d'Équipe,SPELL,DISRUPTION,#3#,#3#,,,,"$[FLEETING].  #Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée.#  Envoyez en Réserve un Personnage ciblé avec un Coût de Main {X} ou moins, où X est le nombre de Personnages que vous contrôlez.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R2,ALT_CORE_B_OR_24_C,AX,RARE,Teamwork Training,Entraînement à l'Esprit d'Équipe,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Envoyez en Réserve un Personnage ciblé avec un Coût de Main {X} ou moins, où X est le nombre de Personnages que vous contrôlez.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_25_C,ALT_CORE_B_OR_25_C,OR,COMMON,Sticky Note Seals,Sceaux Adhésifs,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé avec un Coût de Main {4} ou plus.  • Défaussez un Permanent ciblé avec un Coût de Main {4} ou plus.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R1,ALT_CORE_B_OR_25_C,OR,RARE,Sticky Note Seals,Sceaux Adhésifs,SPELL,DISRUPTION,3,#4#,,,,Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé avec un Coût de Main {4} ou plus.  • Défaussez un Permanent ciblé avec un Coût de Main {4} ou plus.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R2,ALT_CORE_B_OR_25_C,AX,RARE,Sticky Note Seals,Sceaux Adhésifs,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé avec un Coût de Main {4} ou plus.  • Défaussez un Permanent ciblé avec un Coût de Main {4} ou plus.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_26_C,ALT_CORE_B_OR_26_C,OR,COMMON,Open the Gates,Ouvrez les Portes,SPELL,MANEUVER,5,6,,,,Créez deux jetons Soldat [ORDIS_RECRUIT] dans chacune de vos Expéditions.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R1,ALT_CORE_B_OR_26_C,OR,RARE,Open the Gates,Ouvrez les Portes,SPELL,MANEUVER,5,#5#,,,,"Créez #quatre# jetons Soldat [ORDIS_RECRUIT], #distribués comme vous le souhaitez dans n'importe quel nombre d'Expéditions ciblées#.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R2,ALT_CORE_B_OR_26_C,AX,RARE,Open the Gates,Ouvrez les Portes,SPELL,MANEUVER,#4#,#5#,,,,Créez #un jeton Robot [BRASSBUG]# dans chacune de vos Expéditions.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_27_C,ALT_CORE_B_OR_27_C,OR,COMMON,Celebration Day,Jour de Célébration,SPELL,MANEUVER,5,5,,,,$[FLEETING].  L'Expédition ciblée ne peut pas avancer ce Jour.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R1,ALT_CORE_B_OR_27_C,OR,RARE,Celebration Day,Jour de Célébration,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Les Expéditions# ne peuvent pas avancer ce Jour.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R2,ALT_CORE_B_OR_27_C,YZ,RARE,Celebration Day,Jour de Célébration,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Les Expéditions# ne peuvent pas avancer ce Jour.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_28_C,ALT_CORE_B_OR_28_C,OR,COMMON,"The Monolith, Ordis Bastion","Le Monolithe, Bastion Ordis",PERMANENT,LANDMARK,5,5,,,,Lorsqu'un Personnage rejoint vos Expéditions — Il gagne 1 boost$[BB].,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R1,ALT_CORE_B_OR_28_C,OR,RARE,"The Monolith, Ordis Bastion","Le Monolithe, Bastion Ordis",PERMANENT,LANDMARK,#3#,#3#,,,,Lorsqu'un Personnage #non-jeton# rejoint vos Expéditions — Il gagne 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R2,ALT_CORE_B_OR_28_C,MU,RARE,"The Monolith, Ordis Bastion","Le Monolithe, Bastion Ordis",PERMANENT,LANDMARK,#3#,#3#,,,,Lorsqu'un Personnage #non-jeton# rejoint vos Expéditions — Il gagne 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_29_C,ALT_CORE_B_OR_29_C,OR,COMMON,Grand Endeavor,Grand Projet,PERMANENT,LANDMARK,6,6,,,,À Midi — L'Expédition ciblée avance d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R1,ALT_CORE_B_OR_29_C,OR,RARE,Grand Endeavor,Grand Projet,PERMANENT,LANDMARK,6,6,,,,#$[TOUGH_2].#  À Midi — L'Expédition ciblée avance d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R2,ALT_CORE_B_OR_29_C,YZ,RARE,Grand Endeavor,Grand Projet,PERMANENT,LANDMARK,6,6,,,,À Midi — L'Expédition ciblée avance d'une région.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_30_C,ALT_CORE_B_OR_30_C,OR,COMMON,Ordis Carrier,Transporteur Ordis,PERMANENT,LANDMARK,3,3,,,,À Midi — Créez un jeton Soldat [ORDIS_RECRUIT] dans votre Expédition Compagnon.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R1,ALT_CORE_B_OR_30_C,OR,RARE,Ordis Carrier,Transporteur Ordis,PERMANENT,LANDMARK,#5#,#5#,,,,À Midi — Créez un jeton Soldat [ORDIS_RECRUIT] dans #chacune de vos Expéditions#.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R2,ALT_CORE_B_OR_30_C,YZ,RARE,Ordis Carrier,Transporteur Ordis,PERMANENT,LANDMARK,3,3,,,,À Midi — Créez un jeton Soldat [ORDIS_RECRUIT] dans votre Expédition Compagnon.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_31_C,ALT_CORE_B_OR_31_C,OR,COMMON,Ordis Recruit,Recrue Ordis,TOKEN,SOLDIER,,,1,1,1,"(Si je quitte la zone d'Expédition, retirez-moi du jeu.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_32_C,ALT_CORE_B_OR_32_C,OR,COMMON,Ordis Recruit,Recrue Ordis,TOKEN,SOLDIER,,,1,1,1,"(Si je quitte la zone d'Expédition, retirez-moi du jeu.)",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_01_C,ALT_CORE_B_YZ_01_C,YZ,COMMON,Akesha & Taru,Akesha & Taru,HERO,,,,,,,{T} : $[AFTER_YOU]. Vous pouvez seulement activer cela si vous êtes le premier joueur.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_02_C,ALT_CORE_B_YZ_02_C,YZ,COMMON,Lindiwe & Maw,Lindiwe & Maw,HERO,,,,,,,{T} : Créez un jeton Compagnon [MAW] dans votre Expédition Compagnon avec « Lorsque vous sacrifiez un Personnage — Je gagne 2 boosts ». Cette action coûte {1} de plus si vous n'êtes pas le premier joueur.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_03_C,ALT_CORE_B_YZ_03_C,YZ,COMMON,Afanas & Senka,Afanas & Senka,HERO,,,,,,,Lorsque vous jouez un Sort — Un Personnage ciblé que vous contrôlez gagne 1 boost$[BB]. (Faites cela après que le sort est résolu.),,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_C,ALT_CORE_B_YZ_04_C,YZ,COMMON,Studious Disciple,Disciple Studieux,CHARACTER,MAGE APPRENTICE,1,1,0,1,1,,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R1,ALT_CORE_B_YZ_04_C,YZ,RARE,Studious Disciple,Disciple Studieux,CHARACTER,MAGE APPRENTICE,1,1,0,1,1,#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R2,ALT_CORE_B_YZ_04_C,LY,RARE,Studious Disciple,Disciple Studieux,CHARACTER,MAGE APPRENTICE,1,1,0,1,1,#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_C,ALT_CORE_B_YZ_05_C,YZ,COMMON,Moonlight Jellyfish,Méduse Lunaire,CHARACTER,SPIRIT,1,1,1,0,1,"Lorsque je suis sacrifiée, si je ne suis pas [FLEETING] — Mettez-moi en Réserve.",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R1,ALT_CORE_B_YZ_05_C,YZ,RARE,Moonlight Jellyfish,Méduse Lunaire,CHARACTER,SPIRIT,1,1,1,0,1,"Lorsque je suis sacrifiée, si je ne suis pas [FLEETING] — Mettez-moi en Réserve.  #Lorsque je suis sacrifiée, si je suis [FLEETING] — Piochez une carte.#",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R2,ALT_CORE_B_YZ_05_C,AX,RARE,Moonlight Jellyfish,Méduse Lunaire,CHARACTER,SPIRIT,1,1,1,0,1,"#Lorsqu'un Robot rejoint vos Expéditions — Vous pouvez me sacrifier pour lui donner 2 boosts.#  Lorsque je suis sacrifiée, si je ne suis pas [FLEETING] — Mettez-moi en Réserve.",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_C,ALT_CORE_B_YZ_06_C,YZ,COMMON,Tooth Fairy,Fée des Dents,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R1,ALT_CORE_B_YZ_06_C,YZ,RARE,Tooth Fairy,Fée des Dents,CHARACTER,FAIRY,2,#1#,1,1,1,{H} $[SABOTAGE].,,1,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R2,ALT_CORE_B_YZ_06_C,BR,RARE,Tooth Fairy,Fée des Dents,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_C,ALT_CORE_B_YZ_07_C,YZ,COMMON,Kadigiran Mage-Dancer,Mage-Danseur du Kadigir,CHARACTER,MAGE SOLDIER,2,1,1,1,1,Lorsque vous jouez un Sort — Je gagne 1 boost$[BB].,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R1,ALT_CORE_B_YZ_07_C,YZ,RARE,Kadigiran Mage-Dancer,Mage-Danseur du Kadigir,CHARACTER,MAGE SOLDIER,2,1,1,1,1,"Lorsque vous jouez un Sort — Je gagne 1 boost.  #Au Crépuscule, si j'ai au moins 3 boosts — Piochez une carte.#",,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R2,ALT_CORE_B_YZ_07_C,LY,RARE,Kadigiran Mage-Dancer,Mage-Danseur du Kadigir,CHARACTER,MAGE SOLDIER,2,1,1,1,1,Lorsque vous #lancez au moins un dé# — Je gagne 1 boost$[BB].,,1,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_C,ALT_CORE_B_YZ_08_C,YZ,COMMON,Yzmir Stargazer,Augure Yzmir,CHARACTER,MAGE SCHOLAR,2,1,1,2,1,,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R1,ALT_CORE_B_YZ_08_C,YZ,RARE,Yzmir Stargazer,Augure Yzmir,CHARACTER,MAGE SCHOLAR,2,#2#,#2#,2,#2#,#Lorsque je suis sacrifiée — Vous pouvez faire gagner 2 boosts au Personnage ciblé.#,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R2,ALT_CORE_B_YZ_08_C,AX,RARE,Yzmir Stargazer,Augure Yzmir,CHARACTER,MAGE SCHOLAR,#1#,1,1,2,1,,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_C,ALT_CORE_B_YZ_09_C,YZ,COMMON,Lady of the Lake,Dame du Lac,CHARACTER,FAIRY SPIRIT,2,2,1,1,3,,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R1,ALT_CORE_B_YZ_09_C,YZ,RARE,Lady of the Lake,Dame du Lac,CHARACTER,FAIRY SPIRIT,2,2,1,1,3,,#{D} : Le prochain Sort que vous jouez ce tour perd [FLEETING].# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R2,ALT_CORE_B_YZ_09_C,BR,RARE,Lady of the Lake,Dame du Lac,CHARACTER,FAIRY SPIRIT,2,2,1,1,3,,#{D} : Le prochain Personnage que vous jouez ce tour perd [FLEETING].# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_C,ALT_CORE_B_YZ_10_C,YZ,COMMON,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} L'adversaire ciblé se défausse d'une carte de sa main.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R1,ALT_CORE_B_YZ_10_C,YZ,RARE,Baku,Baku,CHARACTER,SPIRIT,4,#4#,2,2,2,#{J}# L'adversaire ciblé se défausse d'une carte de sa main.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R2,ALT_CORE_B_YZ_10_C,AX,RARE,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} L'adversaire ciblé se défausse d'une carte de sa main.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_C,ALT_CORE_B_YZ_11_C,YZ,COMMON,Baba Yaga,Baba Yaga,CHARACTER,MAGE,3,2,2,1,2,{H} Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R1,ALT_CORE_B_YZ_11_C,YZ,RARE,Baba Yaga,Baba Yaga,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Piochez une carte.,,1,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R2,ALT_CORE_B_YZ_11_C,OR,RARE,Baba Yaga,Baba Yaga,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Piochez une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_C,ALT_CORE_B_YZ_12_C,YZ,COMMON,Kadigiran Alchemist,Alchimiste du Kadigir,CHARACTER,MAGE,3,1,1,1,1,{H} Je gagne 2 boosts$[BB].,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R1,ALT_CORE_B_YZ_12_C,YZ,RARE,Kadigiran Alchemist,Alchimiste du Kadigir,CHARACTER,MAGE,3,1,1,1,1,{H} Je gagne #3 boosts$[BB]#.,,1,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R2,ALT_CORE_B_YZ_12_C,OR,RARE,Kadigiran Alchemist,Alchimiste du Kadigir,CHARACTER,MAGE,3,1,1,1,1,{H} Je gagne #3 boosts#.,,0,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_C,ALT_CORE_B_YZ_13_C,YZ,COMMON,Alice,Alice,CHARACTER,CITIZEN,3,3,2,2,4,,{D} : [AFTER_YOU]. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R1,ALT_CORE_B_YZ_13_C,YZ,RARE,Alice,Alice,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,{D} : [AFTER_YOU]. (Défaussez-moi de la Réserve pour ça.),1,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R2,ALT_CORE_B_YZ_13_C,LY,RARE,Alice,Alice,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,{D} : [AFTER_YOU]. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_C,ALT_CORE_B_YZ_14_C,YZ,COMMON,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R1,ALT_CORE_B_YZ_14_C,YZ,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,"{H} #$[RESUPPLY].# Puis, vous pouvez renvoyer un Sort de votre Réserve dans votre main.",{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
