ID,ID Base,Faction,Alteration,Name EN,Name DE,Type,Subtyp,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effekt,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Rare dans les precos ?
ALT_CORE_B_OR_20_R1,ALT_CORE_B_OR_20_C,OR,RARE,Anubis,Anubis,,,,,,,,{J} Jeder Spieler opfert einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R2,ALT_CORE_B_OR_20_C,YZ,RARE,Anubis,Anubis,,,,,,,,{J} Jeder Spieler opfert einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_C,ALT_CORE_B_OR_21_C,OR,COMMON,Robin Hood,Robin Hood,,,,,,,,"Charaktere, die deine Gegner spielen, kosten {1} mehr.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R1,ALT_CORE_B_OR_21_C,OR,RARE,Robin Hood,Robin Hood,,,,,,,,"#Karten#, die deine Gegner spielen, kosten {1} mehr.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R2,ALT_CORE_B_OR_21_C,LY,RARE,Robin Hood,Robin Hood,,,,,,,,"Charaktere, die deine Gegner spielen, kosten {1} mehr.","#{D} : Die nächste Karte, die du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_22_C,ALT_CORE_B_OR_22_C,OR,COMMON,Thoth,Thoth,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Erschaffe nach der Ruhepause eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R1,ALT_CORE_B_OR_22_C,OR,RARE,Thoth,Thoth,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Erschaffe nach der Ruhepause #zwei# [ORDIS_RECRUIT]-Soldatenmarken in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R2,ALT_CORE_B_OR_22_C,YZ,RARE,Thoth,Thoth,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Erschaffe nach der Ruhepause #zwei# [ORDIS_RECRUIT]-Soldatenmarken in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_C,ALT_CORE_B_OR_23_C,OR,COMMON,Charge!,Zum Angriff!,,,,,,,,"$[FLEETING].  Charaktere, die du kontrollierst, erhalten 1 Verstärkung$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R1,ALT_CORE_B_OR_23_C,OR,RARE,Charge!,Zum Angriff!,,,,,,,,"Charaktere, die du kontrollierst, erhalten 1 Verstärkung.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R2,ALT_CORE_B_OR_23_C,MU,RARE,Charge!,Zum Angriff!,,,,,,,,"Charaktere, die du kontrollierst, erhalten 1 Verstärkung.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_C,ALT_CORE_B_OR_24_C,OR,COMMON,Teamwork Training,Teamwork-Training,,,,,,,,"$[FLEETING].  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R1,ALT_CORE_B_OR_24_C,OR,RARE,Teamwork Training,Teamwork-Training,,,,,,,,"$[FLEETING].  #Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.#  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R2,ALT_CORE_B_OR_24_C,AX,RARE,Teamwork Training,Teamwork-Training,,,,,,,,"$[FLEETING].  Schicke einen Charakter deiner Wahl mit Handkosten {X} oder weniger in die Reserve, wobei X die Anzahl der Charaktere ist, die du kontrollierst.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_C,ALT_CORE_B_OR_25_C,OR,COMMON,Sticky Note Seals,Haftnotiz-Siegel,,,,,,,,$[FLEETING].  Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R1,ALT_CORE_B_OR_25_C,OR,RARE,Sticky Note Seals,Haftnotiz-Siegel,,,,,,,,Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R2,ALT_CORE_B_OR_25_C,AX,RARE,Sticky Note Seals,Haftnotiz-Siegel,,,,,,,,$[FLEETING].  Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_C,ALT_CORE_B_OR_26_C,OR,COMMON,Open the Gates,Öffnet die Tore,,,,,,,,Erschaffe zwei [ORDIS_RECRUIT]-Soldatenmarken in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R1,ALT_CORE_B_OR_26_C,OR,RARE,Open the Gates,Öffnet die Tore,,,,,,,,Erschaffe #vier# [ORDIS_RECRUIT]-Soldatenmarken und #verteile sie nach Belieben auf Expeditionen deiner Wahl.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R2,ALT_CORE_B_OR_26_C,AX,RARE,Open the Gates,Öffnet die Tore,,,,,,,,Erschaffe #eine [BRASSBUG]-Robotermarke# in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_C,ALT_CORE_B_OR_27_C,OR,COMMON,Celebration Day,Festtag,,,,,,,,$[FLEETING].  Eine Expedition deiner Wahl kann sich an diesem Tag nicht vorwärts bewegen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R1,ALT_CORE_B_OR_27_C,OR,RARE,Celebration Day,Festtag,,,,,,,,$[FLEETING].  #Expeditionen# können sich an diesem Tag nicht vorwärts bewegen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R2,ALT_CORE_B_OR_27_C,YZ,RARE,Celebration Day,Festtag,,,,,,,,$[FLEETING].  #Expeditionen# können sich an diesem Tag nicht vorwärts bewegen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_C,ALT_CORE_B_OR_28_C,OR,COMMON,"The Monolith, Ordis Bastion","Der Monolith, Ordis-Bastion",,,,,,,,Wenn ein Charakter sich einer deiner Expeditionen anschließt — Er erhält 1 Verstärkung$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R1,ALT_CORE_B_OR_28_C,OR,RARE,"The Monolith, Ordis Bastion","Der Monolith, Ordis-Bastion",,,,,,,,Wenn ein #Nicht-Marken#-Charakter sich einer deiner Expeditionen anschließt — Er erhält 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R2,ALT_CORE_B_OR_28_C,MU,RARE,"The Monolith, Ordis Bastion","Der Monolith, Ordis-Bastion",,,,,,,,Wenn ein #Nicht-Marken#-Charakter sich einer deiner Expeditionen anschließt — Er erhält 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_C,ALT_CORE_B_OR_29_C,OR,COMMON,Grand Endeavor,Große Fährde,,,,,,,,Zum Mittag — Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R1,ALT_CORE_B_OR_29_C,OR,RARE,Grand Endeavor,Große Fährde,,,,,,,,#$[TOUGH_2].#  Zum Mittag — Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R2,ALT_CORE_B_OR_29_C,YZ,RARE,Grand Endeavor,Große Fährde,,,,,,,,Zum Mittag — Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_C,ALT_CORE_B_OR_30_C,OR,COMMON,Ordis Carrier,Ordis-Transporter,,,,,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner Gefährten-Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R1,ALT_CORE_B_OR_30_C,OR,RARE,Ordis Carrier,Ordis-Transporter,,,,,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in #jeder deiner Expeditionen#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R2,ALT_CORE_B_OR_30_C,YZ,RARE,Ordis Carrier,Ordis-Transporter,,,,,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner Gefährten-Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_31_C,ALT_CORE_B_OR_31_C,OR,COMMON,Ordis Recruit,Ordis-Rekrut,,,,,,,,"(Falls ich die Expeditionszone verlasse, entferne mich aus dem Spiel.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_32_C,ALT_CORE_B_OR_32_C,OR,COMMON,Ordis Recruit,Ordis-Rekrutin,,,,,,,,"(Falls ich die Expeditionszone verlasse, entferne mich aus dem Spiel.)",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_01_C,ALT_CORE_B_YZ_01_C,YZ,COMMON,Akesha & Taru,Akesha & Taru,,,,,,,,"{T} : $[AFTER_YOU]. Du kannst dies nur aktivieren, falls du der erste Spieler bist.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_02_C,ALT_CORE_B_YZ_02_C,YZ,COMMON,Lindiwe & Maw,Lindiwe & Schlund,,,,,,,,"{T} : Erschaffe eine [MAW]-Gefährtenmarke in deiner Gefährten-Expedition mit ""Wenn du einen Charakter opferst — Ich erhalte 2 Verstärkungen"". Diese Aktion kostet {1} mehr, falls du nicht der erste Spieler bist.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_03_C,ALT_CORE_B_YZ_03_C,YZ,COMMON,Afanas & Senka,Afanas & Senka,,,,,,,,"Wenn du einen Zauber spielst — Ein Charakter deiner Wahl, den du kontrollierst, erhält 1 Verstärkung$[BB]. (Dies geschieht, wenn der Effekt abgeklungen ist.)",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_C,ALT_CORE_B_YZ_04_C,YZ,COMMON,Studious Disciple,Eifriger Schüler,,,,,,,,,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R1,ALT_CORE_B_YZ_04_C,YZ,RARE,Studious Disciple,Eifriger Schüler,,,,,,,,"#{R} Der nächste Zauber, den du heute Nachmittag spielst, kostet {1} weniger.#","{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R2,ALT_CORE_B_YZ_04_C,LY,RARE,Studious Disciple,Eifriger Schüler,,,,,,,,"#{R} Der nächste Zauber, den du heute Nachmittag spielst, kostet {1} weniger.#","{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_C,ALT_CORE_B_YZ_05_C,YZ,COMMON,Moonlight Jellyfish,Mondlicht-Qualle,,,,,,,,Wenn ich geopfert werde und falls ich dabei nicht [FLEETING] bin — Lege mich in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R1,ALT_CORE_B_YZ_05_C,YZ,RARE,Moonlight Jellyfish,Mondlicht-Qualle,,,,,,,,Wenn ich geopfert werde und falls ich dabei nicht [FLEETING] bin — Lege mich in die Reserve.  #Wenn ich geopfert werde und falls ich dabei [FLEETING] bin — Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R2,ALT_CORE_B_YZ_05_C,AX,RARE,Moonlight Jellyfish,Mondlicht-Qualle,,,,,,,,"#Wenn ein Roboter sich einer deiner Expeditionen anschließt — Du darfst mich opfern, um ihm 2 Verstärkungen zu geben.#  Wenn ich geopfert werde und dabei nicht [FLEETING] bin — Lege mich in die Reserve.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_C,ALT_CORE_B_YZ_06_C,YZ,COMMON,Tooth Fairy,Zahnfee,,,,,,,,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R1,ALT_CORE_B_YZ_06_C,YZ,RARE,Tooth Fairy,Zahnfee,,,,,,,,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R2,ALT_CORE_B_YZ_06_C,BR,RARE,Tooth Fairy,Zahnfee,,,,,,,,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_C,ALT_CORE_B_YZ_07_C,YZ,COMMON,Kadigiran Mage-Dancer,Kadigir-Zaubertänzer,,,,,,,,Wenn du einen Zauber spielst — Ich erhalte 1 Verstärkung$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R1,ALT_CORE_B_YZ_07_C,YZ,RARE,Kadigiran Mage-Dancer,Kadigir-Zaubertänzer,,,,,,,,Wenn du einen Zauber spielst — Ich erhalte 1 Verstärkung.  #Falls ich zum Abend mindestens 3 Verstärkungen habe — Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R2,ALT_CORE_B_YZ_07_C,LY,RARE,Kadigiran Mage-Dancer,Kadigir-Zaubertänzer,,,,,,,,Wenn du #einen oder mehrere Würfel wirfst# — Ich erhalte 1 Verstärkung$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_C,ALT_CORE_B_YZ_08_C,YZ,COMMON,Yzmir Stargazer,Yzmir-Astronomin,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R1,ALT_CORE_B_YZ_08_C,YZ,RARE,Yzmir Stargazer,Yzmir-Astronomin,,,,,,,,#Wenn ich geopfert werde — Ein Charakter deiner Wahl darf 2 Verstärkungen erhalten.#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R2,ALT_CORE_B_YZ_08_C,AX,RARE,Yzmir Stargazer,Yzmir-Astronomin,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_C,ALT_CORE_B_YZ_09_C,YZ,COMMON,Lady of the Lake,Die Dame vom See,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R1,ALT_CORE_B_YZ_09_C,YZ,RARE,Lady of the Lake,Die Dame vom See,,,,,,,,,"#{D} : Der nächste Zauber, den du in dieser Runde spielst, verliert [FLEETING].# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R2,ALT_CORE_B_YZ_09_C,BR,RARE,Lady of the Lake,Die Dame vom See,,,,,,,,,"#{D} : Der nächste Charakter, den du in dieser Runde spielst, verliert [FLEETING].# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_C,ALT_CORE_B_YZ_10_C,YZ,COMMON,Baku,Baku,,,,,,,,{H} Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R1,ALT_CORE_B_YZ_10_C,YZ,RARE,Baku,Baku,,,,,,,,#{J}# Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R2,ALT_CORE_B_YZ_10_C,AX,RARE,Baku,Baku,,,,,,,,{H} Ein Gegner deiner Wahl legt eine Karte aus seiner Hand ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_C,ALT_CORE_B_YZ_11_C,YZ,COMMON,Baba Yaga,Baba Jaga,,,,,,,,{H} Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R1,ALT_CORE_B_YZ_11_C,YZ,RARE,Baba Yaga,Baba Jaga,,,,,,,,{H} Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R2,ALT_CORE_B_YZ_11_C,OR,RARE,Baba Yaga,Baba Jaga,,,,,,,,{H} Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_C,ALT_CORE_B_YZ_12_C,YZ,COMMON,Kadigiran Alchemist,Kadigir-Alchemist,,,,,,,,{H} Ich erhalte 2 Verstärkungen$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R1,ALT_CORE_B_YZ_12_C,YZ,RARE,Kadigiran Alchemist,Kadigir-Alchemist,,,,,,,,{H} Ich erhalte #3 Verstärkungen$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R2,ALT_CORE_B_YZ_12_C,OR,RARE,Kadigiran Alchemist,Kadigir-Alchemist,,,,,,,,{H} Ich erhalte #3 Verstärkungen#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_C,ALT_CORE_B_YZ_13_C,YZ,COMMON,Alice,Alice,,,,,,,,,"{D} : [AFTER_YOU]. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R1,ALT_CORE_B_YZ_13_C,YZ,RARE,Alice,Alice,,,,,,,,,"{D} : [AFTER_YOU]. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R2,ALT_CORE_B_YZ_13_C,LY,RARE,Alice,Alice,,,,,,,,,"{D} : [AFTER_YOU]. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_C,ALT_CORE_B_YZ_14_C,YZ,COMMON,Flamel,Flamel,,,,,,,,{H} Du darfst einen Zauber aus deiner Reserve wieder in deine Hand aufnehmen.,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R1,ALT_CORE_B_YZ_14_C,YZ,RARE,Flamel,Flamel,,,,,,,,{H} #$[RESUPPLY].# Danach darfst du einen Zauber aus deiner Reserve wieder in deine Hand aufnehmen.,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R2,ALT_CORE_B_YZ_14_C,LY,RARE,Flamel,Flamel,,,,,,,,{H} Du darfst einen Zauber aus deiner Reserve wieder in deine Hand aufnehmen.,"{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_C,ALT_CORE_B_YZ_15_C,YZ,COMMON,"Kuwat, the Dissenter","Kuwat, der Abtrünnige",,,,,,,,{J} Opfere einen Charakter aus meiner Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R1,ALT_CORE_B_YZ_15_C,YZ,RARE,"Kuwat, the Dissenter","Kuwat, der Abtrünnige",,,,,,,,{J} Opfere einen Charakter.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R2,ALT_CORE_B_YZ_15_C,OR,RARE,"Kuwat, the Dissenter","Kuwat, der Abtrünnige",,,,,,,,{J} Opfere einen Charakter aus meiner Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_C,ALT_CORE_B_YZ_16_C,YZ,COMMON,Dorothy Gale,Dorothy Gale,,,,,,,,{H} Du darfst einen Charakter deiner Wahl in die Reserve schicken.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R1,ALT_CORE_B_YZ_16_C,YZ,RARE,Dorothy Gale,Dorothy Gale,,,,,,,,#{J}# Du darfst einen Charakter deiner Wahl in die Reserve schicken.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R2,ALT_CORE_B_YZ_16_C,BR,RARE,Dorothy Gale,Dorothy Gale,,,,,,,,{H} Du darfst einen Charakter deiner Wahl in die Reserve schicken.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_C,ALT_CORE_B_YZ_17_C,YZ,COMMON,The Kraken,Der Krake,,,,,,,,$[GIGANTIC].  {J} Opfere zwei Charaktere.  Alle Regionen sind {O} und verlieren ihre anderen Typen.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R1,ALT_CORE_B_YZ_17_C,YZ,RARE,The Kraken,Der Krake,,,,,,,,$[GIGANTIC].  {J} Opfere #einen Charakter#.  Alle Regionen sind {O} und verlieren ihre anderen Typen.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R2,ALT_CORE_B_YZ_17_C,OR,RARE,The Kraken,Der Krake,,,,,,,,$[GIGANTIC].  {J} Opfere zwei Charaktere.  Alle Regionen sind {O} und verlieren ihre anderen Typen.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_C,ALT_CORE_B_YZ_18_C,YZ,COMMON,Sakarabru,Sakarabru,,,,,,,,"{H} Die Expedition deines Gegners, die meiner Expedition gegenübersteht, bewegt sich eine Region zurück.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R1,ALT_CORE_B_YZ_18_C,YZ,RARE,Sakarabru,Sakarabru,,,,,,,,"{H} Die Expedition deines Gegners, die meiner Expedition gegenübersteht, bewegt sich eine Region zurück.","#{D} : Ziehe eine Karte.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R2,ALT_CORE_B_YZ_18_C,BR,RARE,Sakarabru,Sakarabru,,,,,,,,"{H} Die Expedition deines Gegners, die meiner Expedition gegenübersteht, bewegt sich eine Region zurück.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_C,ALT_CORE_B_YZ_19_C,YZ,COMMON,Magical Training,Zaubertraining,,,,,,,,Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R1,ALT_CORE_B_YZ_19_C,YZ,RARE,Magical Training,Zaubertraining,,,,,,,,Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Zaubertraining,,,,,,,,Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,Geschenk des Selbst,,,,,,,,"$[FLEETING].  Opfere einen Charakter, um zwei Karten zu ziehen.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,Geschenk des Selbst,,,,,,,,"$[FLEETING].  Opfere einen Charakter, um #drei Karten# zu ziehen.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R2,ALT_CORE_B_YZ_20_C,OR,RARE,Gift of Self,Geschenk des Selbst,,,,,,,,"$[FLEETING].  Opfere einen Charakter, um zwei Karten zu ziehen.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_C,ALT_CORE_B_YZ_21_C,YZ,COMMON,Off you go!,Ab mit dir!,,,,,,,,Schicke einen Charakter deiner Wahl mit Handkosten {3} oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R1,ALT_CORE_B_YZ_21_C,YZ,RARE,Off you go!,Ab mit dir!,,,,,,,,Schicke einen Charakter deiner Wahl mit Handkosten #{5} oder weniger# in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R2,ALT_CORE_B_YZ_21_C,LY,RARE,Off you go!,Ab mit dir!,,,,,,,,Schicke einen Charakter deiner Wahl mit Handkosten {3} oder weniger in die Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_C,ALT_CORE_B_YZ_22_C,YZ,COMMON,Spy Craft,Spionage,,,,,,,,"$[FLEETING].  $[SABOTAGE], dann $[RESUPPLY_LOW].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R1,ALT_CORE_B_YZ_22_C,YZ,RARE,Spy Craft,Spionage,,,,,,,,"$[SABOTAGE], dann $[RESUPPLY_LOW].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R2,ALT_CORE_B_YZ_22_C,LY,RARE,Spy Craft,Spionage,,,,,,,,"$[FLEETING].  $[SABOTAGE], dann $[RESUPPLY_LOW].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_C,ALT_CORE_B_YZ_23_C,YZ,COMMON,Conjuring Seal,Beschwörungssiegel,,,,,,,,Ziehe zwei Karten.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R1,ALT_CORE_B_YZ_23_C,YZ,RARE,Conjuring Seal,Beschwörungssiegel,,,,,,,,Ziehe #drei Karten#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R2,ALT_CORE_B_YZ_23_C,OR,RARE,Conjuring Seal,Beschwörungssiegel,,,,,,,,Ziehe zwei Karten.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_C,ALT_CORE_B_YZ_24_C,YZ,COMMON,Banishing Gate,Verbannungstor,,,,,,,,$[FLEETING].  Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R1,ALT_CORE_B_YZ_24_C,YZ,RARE,Banishing Gate,Verbannungstor,,,,,,,,Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R2,ALT_CORE_B_YZ_24_C,OR,RARE,Banishing Gate,Verbannungstor,,,,,,,,$[FLEETING].  Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_C,ALT_CORE_B_YZ_25_C,YZ,COMMON,"Small Step, Giant Leap","Kleiner Schritt, großer Sprung",,,,,,,,$[FLEETING].  Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R1,ALT_CORE_B_YZ_25_C,YZ,RARE,"Small Step, Giant Leap","Kleiner Schritt, großer Sprung",,,,,,,,Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R2,ALT_CORE_B_YZ_25_C,LY,RARE,"Small Step, Giant Leap","Kleiner Schritt, großer Sprung",,,,,,,,$[FLEETING].  Eine Expedition deiner Wahl bewegt sich eine Region vorwärts.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_C,ALT_CORE_B_YZ_26_C,YZ,COMMON,Kraken's Wrath,Zorn des Kraken,,,,,,,,$[FLEETING].  Schicke bis zu drei Charaktere deiner Wahl mit Gesamt-Handkosten von {5} oder weniger in die Reserve.,,,,,,,,,,,,,,,
