ID;ID Base;Faction;Alteration;Name EN;Name FR;Name DE;Name ES;Name IT;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect EN;Echo EN;Effect FR;Echo FR;Effect DE;Echo DE;Effect ES;Echo ES;Effect IT;Echo IT;Flavor EN;Flavor FR;Flavor DE;Flavor ES;Flavor IT;Numbering;Artist
ALT_BISE_B_YZ_55_R1;ALT_BISE_B_YZ_55_C;YZ;RARE;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;CHARACTER;MAGE;4;#4#;#0#;#0#;#0#;{H} Draw a card.  #{J} I gain 1 boost per card in your hand.#;{I} When you play a Spell — I gain 1 boost, up to a max of 2.;;;;;;;;;Knowledge is power, but secrets are paramount.;;;;;;Zero Wen
ALT_BISE_B_YZ_55_R2;ALT_BISE_B_YZ_55_C;OR;RARE;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;CHARACTER;MAGE;4;#4#;#0#;#0#;#0#;{H} Draw a card.  #{J} I gain 1 boost per card in your hand.#;{I} When #another Character joins your Expeditions# — I gain 1 boost, up to a max of 2.;;;;;;;;;Knowledge is power, but secrets are paramount.;;;;;;Zero Wen
ALT_BISE_B_YZ_56_C;ALT_BISE_B_YZ_56_C;YZ;COMMON;The Hunger;The Hunger;The Hunger;The Hunger;The Hunger;CHARACTER;SPIRIT;9;3;3;3;3;{H} Discard all other cards in play or in Reserve.  When a card goes to the discard pile — I gain 1 boost.;;;;;;;;;;The City has a soul, and it is famished.;;;;;;Taras Susak
ALT_BISE_B_YZ_56_R1;ALT_BISE_B_YZ_56_C;YZ;RARE;The Hunger;The Hunger;The Hunger;The Hunger;The Hunger;CHARACTER;SPIRIT;#8#;#6#;3;3;3;{H} Discard all other cards in play or in Reserve.  When a card goes to the discard pile — I gain 1 boost.  #If I'm [FLEETING], I am [GIGANTIC].#;;;;;;;;;;The City has a soul, and it is famished.;;;;;;Taras Susak
ALT_BISE_B_YZ_56_R2;ALT_BISE_B_YZ_56_C;BR;RARE;The Hunger;The Hunger;The Hunger;The Hunger;The Hunger;CHARACTER;SPIRIT;#8#;#6#;3;3;3;{H} Discard all other cards in play or in Reserve.  When a card goes to the discard pile — I gain 1 boost.  #If I'm [FLEETING], I am [GIGANTIC].#;;;;;;;;;;The City has a soul, and it is famished.;;;;;;Taras Susak
ALT_BISE_B_YZ_57_C;ALT_BISE_B_YZ_57_C;YZ;COMMON;Sap Infusion;Sap Infusion;Sap Infusion;Sap Infusion;Sap Infusion;SPELL;BOON;2;3;;;;Target Character gains X+2 boosts, where X is my number of Arcane counters.;{I} When you play another Spell — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;There are a thousand ways to use the Sap. The Yzmir seek to exploit its full potential.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_57_R1;ALT_BISE_B_YZ_57_C;YZ;RARE;Sap Infusion;Sap Infusion;Sap Infusion;Sap Infusion;Sap Infusion;SPELL;BOON;#1#;3;;;;#Do the following X+1 times,# where X is my number of Arcane counters:  • Target Character gains #1 boost.#;{I} When you play another Spell — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;There are a thousand ways to use the Sap. The Yzmir seek to exploit its full potential.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_57_R2;ALT_BISE_B_YZ_57_C;BR;RARE;Sap Infusion;Sap Infusion;Sap Infusion;Sap Infusion;Sap Infusion;SPELL;BOON;#1#;3;;;;#Do the following X+1 times,# where X is my number of Arcane counters:  • Target Character gains #1 boost.#;{I} When you play a #Character# — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;There are a thousand ways to use the Sap. The Yzmir seek to exploit its full potential.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_58_C;ALT_BISE_B_YZ_58_C;YZ;COMMON;Evanescence;Evanescence;Evanescence;Evanescence;Evanescence;SPELL;DISRUPTION;2;4;;;;Send to Reserve target Character with Hand Cost {X}+{2} or less, where X is my number of Arcane Counters, then exhaust it ({T}). (Exhausted cards can't be played and have no Support abilities.);{I} When you play another Spell — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;In the depths of the City, something seems to be devouring memories and thoughts.;;;;;;Justice Wong
ALT_BISE_B_YZ_58_R1;ALT_BISE_B_YZ_58_C;YZ;RARE;Evanescence;Evanescence;Evanescence;Evanescence;Evanescence;SPELL;DISRUPTION;2;4;;;;#Do the following X+1 times,# where X is my number of Arcane counters:  • Send to Reserve target Character with #Hand Cost {2} or less#, then exhaust it ({T}). (Exhausted cards can't be played and have no Support abilities.);{I} When you play another Spell — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;In the depths of the City, something seems to be devouring memories and thoughts.;;;;;;Justice Wong
ALT_BISE_B_YZ_58_R2;ALT_BISE_B_YZ_58_C;AX;RARE;Evanescence;Evanescence;Evanescence;Evanescence;Evanescence;SPELL;DISRUPTION;2;4;;;;#Do the following X+1 times,# where X is my number of Arcane counters:  • Send to Reserve target Character with #Hand Cost {2} or less#, then exhaust it ({T}). (Exhausted cards can't be played and have no Support abilities.);{I} #At Noon — Choose one:#  • I gain 1 Arcane counter, up to a max of 3.  • #{T} : I gain 2 Arcane counters, up to a max of 3.#;;;;;;;;;In the depths of the City, something seems to be devouring memories and thoughts.;;;;;;Justice Wong
ALT_BISE_B_YZ_59_C;ALT_BISE_B_YZ_59_C;YZ;COMMON;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;CHARACTER;MAGE;4;2;2;2;2;$[SCOUT_2] {2}.  {H} Create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;Have you heard of the butterfly effect?;;;;;;Victor Canton
ALT_BISE_B_YZ_59_R1;ALT_BISE_B_YZ_59_C;YZ;RARE;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;CHARACTER;MAGE;#3#;#1#;#1#;#1#;#1#;$[SCOUT_2] {2}.  {H} Create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;Have you heard of the butterfly effect?;;;;;;Victor Canton
ALT_BISE_B_YZ_59_R2;ALT_BISE_B_YZ_59_C;OR;RARE;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;Yzmir Mothbreeder;CHARACTER;MAGE;4;2;2;2;2;$[SCOUT_2] {2}.  {H} Create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;Have you heard of the butterfly effect?;;;;;;Victor Canton
ALT_BISE_B_YZ_60_C;ALT_BISE_B_YZ_60_C;YZ;COMMON;Metamorphosis;Metamorphosis;Metamorphosis;Metamorphosis;Metamorphosis;SPELL;DISRUPTION;3;3;;;;$[FLEETING].  Discard target Character, then create a [MANA_MOTH] Illusion token in its Expedition.;;;;;;;;;;Every reality contains its share of illusions.;;;;;;Zero Wen
ALT_BISE_B_YZ_60_R1;ALT_BISE_B_YZ_60_C;YZ;RARE;Metamorphosis;Metamorphosis;Metamorphosis;Metamorphosis;Metamorphosis;SPELL;DISRUPTION;#2#;#2#;;;;[FLEETING].  Discard target Character #with Hand Cost {5} or less#, then create a [MANA_MOTH] Illusion token in its Expedition.;;;;;;;;;;Every reality contains its share of illusions.;;;;;;Zero Wen
ALT_BISE_B_YZ_60_R2;ALT_BISE_B_YZ_60_C;LY;RARE;Metamorphosis;Metamorphosis;Metamorphosis;Metamorphosis;Metamorphosis;SPELL;DISRUPTION;#2#;#2#;;;;[FLEETING].  Discard target Character #with Hand Cost {5} or less#, then create a [MANA_MOTH] Illusion token in its Expedition.;;;;;;;;;;Every reality contains its share of illusions.;;;;;;Zero Wen
ALT_BISE_B_YZ_61_C;ALT_BISE_B_YZ_61_C;YZ;COMMON;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;SPELL;CONJURATION DISRUPTION;3;5;;;;Choose X+1, where X is my number of Arcane counters:  • Draw a card.  • Create a [MANA_MOTH] Illusion token in target Expedition.  • Remove 3 counters from target card in play or in Reserve.  • [SABOTAGE].;{I} When you play another Spell — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;When the Remanence strikes, ideas burst out of one's mind like water from a dam.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_61_R1;ALT_BISE_B_YZ_61_C;YZ;RARE;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;SPELL;CONJURATION DISRUPTION;3;#6#;;;;Choose X+1, where X is my number of Arcane counters. #You may pick the same option multiple times:#  • Draw a card.  • Create a [MANA_MOTH] Illusion token in target Expedition.  • Remove 3 counters from target card in play or in Reserve.  • [SABOTAGE].;{I} When you play another Spell — I gain 1 Arcane counter, up to a #max of 6.#;;;;;;;;;When the Remanence strikes, ideas burst out of one's mind like water from a dam.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_61_R2;ALT_BISE_B_YZ_61_C;OR;RARE;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;Feast of Thoughts;SPELL;CONJURATION DISRUPTION;3;5;;;;Choose X+1, where X is my number of Arcane counters:  • Draw a card.  • Create a [MANA_MOTH] Illusion token in target Expedition.  • Remove 3 counters from target card in play or in Reserve.  • [SABOTAGE].;{I} When #a Character joins your Expeditions# — I gain 1 Arcane counter, up to a max of 3.;;;;;;;;;When the Remanence strikes, ideas burst out of one's mind like water from a dam.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_62_C;ALT_BISE_B_YZ_62_C;YZ;COMMON;Nilam Spires;Nilam Spires;Nilam Spires;Nilam Spires;Nilam Spires;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;When you play a Spell — I gain 1 Arcane counter. Then, you may exhaust me ({T}) and spend 4 of my Arcane counters to create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;Observing the Tumult requires taking a high-level perspective on it, and mastering it requires knowledge.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_YZ_62_R1;ALT_BISE_B_YZ_62_C;YZ;RARE;Nilam Spires;Nilam Spires;Nilam Spires;Nilam Spires;Nilam Spires;LANDMARK_PERMANENT;CONSTRUCTION;#3#;#3#;;;;When you play a Spell — I gain 1 Arcane counter. Then, you may exhaust me ({T}) and #spend 3# of my Arcane counters to create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;Observing the Tumult requires taking a high-level perspective on it, and mastering it requires knowledge.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_YZ_62_R2;ALT_BISE_B_YZ_62_C;AX;RARE;Nilam Spires;Nilam Spires;Nilam Spires;Nilam Spires;Nilam Spires;LANDMARK_PERMANENT;CONSTRUCTION;#3#;#3#;;;;When #another Permanent joins your Expeditions or Landmarks# — I gain 1 Arcane counter. Then, you may exhaust me ({T}) and #spend 3# of my Arcane counters to create a #[BRASSBUG] Robot# token in target Expedition.;;;;;;;;;;Observing the Tumult requires taking a high-level perspective on it, and mastering it requires knowledge.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_YZ_63_C;ALT_BISE_B_YZ_63_C;YZ;COMMON;Scholars' Vault;Scholars' Vault;Scholars' Vault;Scholars' Vault;Scholars' Vault;LANDMARK_PERMANENT;SITE;2;2;;;;{J} [RESUPPLY].  If there are one or more Spells in your Reserve, your Reserve limit is increased by one.;;;;;;;;;;Within its currents swim ancient knowledge and forgotten memories.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_YZ_63_R1;ALT_BISE_B_YZ_63_C;YZ;RARE;Scholars' Vault;Scholars' Vault;Scholars' Vault;Scholars' Vault;Scholars' Vault;LANDMARK_PERMANENT;SITE;2;2;;;;#You may play Spells of Hand Cost {7} or more for {1} less.#  If there are one or more Spells in your Reserve, your Reserve limit is increased by one.;;;;;;;;;;Within its currents swim ancient knowledge and forgotten memories.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_YZ_63_R2;ALT_BISE_B_YZ_63_C;BR;RARE;Scholars' Vault;Scholars' Vault;Scholars' Vault;Scholars' Vault;Scholars' Vault;LANDMARK_PERMANENT;SITE;2;2;;;;#You may play Characters of Hand Cost {7} or more for {1} less.#  If there are one or more #Characters of Hand Cost {7} or more# in your Reserve, your Reserve limit is increased by one.;;;;;;;;;;Within its currents swim ancient knowledge and forgotten memories.;;;;;;Jean-Baptiste Andrier
