ID;ID Base;Faction;Alteration;Name;Name En;Colonne3;Colonne2;Colonne1;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect;Echo;;;;;;;;;flavor;;;;;#;Artist;Placeholder Y/N;Etat Brief;Tags;State;Changement;Commentaire;Promo?;;;;;
ALT_DUSTER_B_OR_96_R1;ALT_DUSTER_B_OR_96_C;OR;RARE;Talos;Talos;;;;CHARACTER;ROBOT;5;5;4;4;4;[GIGANTIC].  I'm [DEFENDER] #unless there are two or more cards in your Landmarks.#;;;;;;;;;;It was Talos's role to protect the statue from prying eyes.;;;;;084;Taras Susak;FAUX;Brief Done;Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_96_R2;ALT_DUSTER_B_OR_96_C;AX;RARE;Talos;Talos;;;;CHARACTER;ROBOT;5;5;4;4;4;[GIGANTIC].  I'm [DEFENDER] #unless there are two or more cards in your Landmarks.#;;;;;;;;;;It was Talos's role to protect the statue from prying eyes.;;;;;084;Taras Susak;FAUX;Brief Done;Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_97_C;ALT_DUSTER_B_OR_97_C;OR;COMMON;Astrape, Reka Hexarch;Astrape, Reka Hexarch;;;;CHARACTER;NOBLE;6;6;0;0;0;{J} Create three [MANASEED] tokens in your Landmarks. Then, I gain 1 boost per card in your Landmarks.;;;;;;;;;;"""I'm sure the Musubi ritual will help us understand your point of view.""";;;;;085;Tristan Bideau;VRAI;Brief Done;Mainfeature 1 - Manaseed, Héros Cycle 2, Promo Booster;;;;B;;;;;
ALT_DUSTER_B_OR_97_E;ALT_DUSTER_B_OR_97_C;OR;EXALTED;Astrape, Reka Hexarch;Astrape, Reka Hexarch;;;;CHARACTER;NOBLE;6;6;0;0;0;{J} Create three [MANASEED] tokens in your Landmarks. Then, I gain 1 boost per card in your Landmarks.;;;;;;;;;;"""I'm sure the Musubi ritual will help us understand your point of view.""";;;;;085;Tristan Bideau;FAUX;Brief Done;Mainfeature 1 - Manaseed, Héros Cycle 2, Promo Booster;;;;B;;;;;
ALT_DUSTER_B_OR_98_C;ALT_DUSTER_B_OR_98_C;OR;COMMON;Unfair Encounter;Unfair Encounter;;;;SPELL;DISRUPTION MANEUVER;4;4;;;;[FLEETING].  Take control of target Landmark Permanent with Hand Cost {2} or less. (It joins your Landmarks.);;;;;;;;;;"""Your goods are now Hexarch property.""";;;;;086;Fahmi Fauzi;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_OR_98_R1;ALT_DUSTER_B_OR_98_C;OR;RARE;Unfair Encounter;Unfair Encounter;;;;SPELL;DISRUPTION MANEUVER;#3#;#3#;;;;[FLEETING].  Target a Landmark Permanent with Hand Cost {2} or less. #Its controller [RESUPPLIES],# then you take control of it. (It joins your Landmarks.);;;;;;;;;;"""Your goods are now Hexarch property.""";;;;;086;Fahmi Fauzi;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_OR_98_R2;ALT_DUSTER_B_OR_98_C;LY;RARE;Unfair Encounter;Unfair Encounter;;;;SPELL;DISRUPTION MANEUVER;#3#;#3#;;;;[FLEETING].  Target a Landmark Permanent with Hand Cost {2} or less. #Its controller [RESUPPLIES],# then you take control of it. (It joins your Landmarks.);;;;;;;;;;"""Your goods are now Hexarch property.""";;;;;086;Fahmi Fauzi;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_OR_99_C;ALT_DUSTER_B_OR_99_C;OR;COMMON;Angry Crowd;Angry Crowd;;;;SPELL;DISRUPTION MANEUVER;5;5;;;;$[FLEETING].  Discard target Character or Permanent, then create a [MANASEED] token in your Landmarks.;;;;;;;;;;Anger is often the fruit of frustration.;;;;;087;Justice Wong;FAUX;Brief Done;Storyline;;;;B;;;;;
ALT_DUSTER_B_OR_99_R1;ALT_DUSTER_B_OR_99_C;OR;RARE;Angry Crowd;Angry Crowd;;;;SPELL;DISRUPTION MANEUVER;#4#;#4#;;;;[FLEETING].  Discard target Character or Permanent. #If its Base Cost was {2} or less,# create a [MANASEED] token in your Landmarks. (Its Base Cost is the Reserve Cost if it's Fleeting. Otherwise, it's the Hand Cost.);;;;;;;;;;Anger is often the fruit of frustration.;;;;;087;Justice Wong;FAUX;Brief Done;Mainfeature 1 - Manaseed;;;;B;;;;;
ALT_DUSTER_B_OR_99_R2;ALT_DUSTER_B_OR_99_C;YZ;RARE;Angry Crowd;Angry Crowd;;;;SPELL;DISRUPTION MANEUVER;#4#;#4#;;;;[FLEETING].  Discard target Character or Permanent. #If its Base Cost was {2} or less,# create a [MANASEED] token in your Landmarks. (Its Base Cost is the Reserve Cost if it's Fleeting. Otherwise, it's the Hand Cost.);;;;;;;;;;Anger is often the fruit of frustration.;;;;;087;Justice Wong;FAUX;Brief Done;Mainfeature 1 - Manaseed;;;;B;;;;;
ALT_DUSTER_B_OR_100_C;ALT_DUSTER_B_OR_100_C;OR;COMMON;The Lectern;The Lectern;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} $[RESUPPLY].  When I'm sacrificed — Create an [ORDIS_RECRUIT] in a Hero Expedition. (Excess Landmarks are sacrificed at the end of the Day.);;;;;;;;;;Sol may have sounded the alarm, but her words seem to be falling on deaf ears.;;;;;088;Ba Vo;FAUX;Brief Done;{T}, Héros Cycle 1, Limited filler;;;;B;;;;;
ALT_DUSTER_B_OR_100_R1;ALT_DUSTER_B_OR_100_C;OR;RARE;The Lectern;The Lectern;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} #If there's another card in your Landmarks, draw a card.# Otherwise, [RESUPPLY_LOW].  When I'm sacrificed — Create an [ORDIS_RECRUIT] in a Hero Expedition.;;;;;;;;;;Sol may have sounded the alarm, but her words seem to be falling on deaf ears.;;;;;088;Ba Vo;FAUX;Brief Done;{T}, Héros Cycle 1, Limited filler;;;;B;;;;;
ALT_DUSTER_B_OR_100_R2;ALT_DUSTER_B_OR_100_C;YZ;RARE;The Lectern;The Lectern;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} #If there's another card in your Landmarks, draw a card.# Otherwise, [RESUPPLY_LOW].  When I'm sacrificed — Create an [ORDIS_RECRUIT] in a Hero Expedition.;;;;;;;;;;Sol may have sounded the alarm, but her words seem to be falling on deaf ears.;;;;;088;Ba Vo;FAUX;Brief Done;{T}, Limited filler;;;;B;;;;;
ALT_DUSTER_B_OR_102_C;ALT_DUSTER_B_OR_102_C;OR;COMMON;The Consulate;The Consulate;;;;LANDMARK_PERMANENT;SITE;4;4;;;;{J} Draw a card.  {T} : Create an [ORDIS_RECRUIT] Soldier token in target Expedition.;;;;;;;;;;Here, far from the crowd, is where fruitful negotiations are held between Reka and Asgarthans.;;;;;089;Jean-Baptiste Andrier;FAUX;Brief Done;{T}, Card Advantage, Simple, Limited signpost, Constructed buildaround, Héros Cycle 3;;;;B;;;;;
ALT_DUSTER_B_OR_102_R1;ALT_DUSTER_B_OR_102_C;OR;RARE;The Consulate;The Consulate;;;;LANDMARK_PERMANENT;SITE;#5#;#5#;;;;{J} #[RESUPPLY].#  {T} : Target an Expedition, then create one [ORDIS_RECRUIT] Soldier token in it #per card in your Landmarks, up to three per activation.#;;;;;;;;;;Here, far from the crowd, is where fruitful negotiations are held between Reka and Asgarthans.;;;;;089;Jean-Baptiste Andrier;FAUX;Envoi Brief;{T}, Card Advantage, Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_102_R2;ALT_DUSTER_B_OR_102_C;AX;RARE;The Consulate;The Consulate;;;;LANDMARK_PERMANENT;SITE;#5#;#5#;;;;{J} #[RESUPPLY].#  {T} : Target an Expedition, then create one [ORDIS_RECRUIT] Soldier token in it #per card in your Landmarks, up to three per activation.#;;;;;;;;;;Here, far from the crowd, is where fruitful negotiations are held between Reka and Asgarthans.;;;;;089;Jean-Baptiste Andrier;FAUX;Envoi Brief;{T}, Card Advantage;;;;B;;;;;
ALT_DUSTER_B_OR_101_C;ALT_DUSTER_B_OR_101_C;OR;COMMON;The Reunion;The Reunion;;;;LANDMARK_PERMANENT;CONSTRUCTION;6;6;;;;{T} : Choose up to the number of cards in your Landmarks:  • Create an [ORDIS_RECRUIT] Soldier token in a Companion Expedition.  • Create an [ORDIS_RECRUIT] in a Hero Expedition.  • Up to two target Characters gain 1 boost.;;;;;;;;;;"""Two people separated by fate, now reunited once more! This reunion shall forever be carved in stone!""";;;;;090;Kevin Sidharta;FAUX;Brief Done;{T}, Héros Cycle 2, Storyline, Constructed buildaround;;;;B;;;;;
ALT_DUSTER_B_OR_101_R1;ALT_DUSTER_B_OR_101_C;OR;RARE;The Reunion;The Reunion;;;;LANDMARK_PERMANENT;CONSTRUCTION;6;6;;;;{T} : Choose up to the number of cards in your Landmarks:  • Create an [ORDIS_RECRUIT] Soldier token in a Companion Expedition.  • Create one in a Hero Expedition.  • Up to two target Characters gain 1 boost.  • #Draw a card.#;;;;;;;;;;"""Two people separated by fate, now reunited once more! This reunion shall forever be carved in stone!""";;;;;090;Kevin Sidharta;FAUX;Brief Done;{T}, Héros Cycle 2, Storyline, Constructed buildaround;;;;B;;;;;
ALT_DUSTER_B_OR_101_R2;ALT_DUSTER_B_OR_101_C;AX;RARE;The Reunion;The Reunion;;;;LANDMARK_PERMANENT;CONSTRUCTION;6;6;;;;{T} : Choose up to the number of cards in your Landmarks:  • Create an [ORDIS_RECRUIT] Soldier token in a Companion Expedition.  • Create one in a Hero Expedition.  • Up to two target Characters gain 1 boost.  • #Draw a card.#;;;;;;;;;;"""Two people separated by fate, now reunited once more! This reunion shall forever be carved in stone!""";;;;;090;Kevin Sidharta;FAUX;Brief Done;{T}, Héros Cycle 2, Storyline, Constructed buildaround;;;;B;;;;;
ALT_DUSTER_B_YZ_65_C;ALT_DUSTER_B_YZ_65_C;YZ;COMMON;Moyo & Silk;Moyo & Silk;;;;HERO;;;;;;;When you play a Spell with Base Cost {4} or more — You may exhaust me ({T}) to create a [MANA_MOTH] Illusion token in your Hero Expedition. If the Base Cost was {7} or more, also draw a card. (It's the Reserve Cost if played from Reserve, or the Hand Cost if not.);;;;;;;;;;The idea of the butterfly resides within the caterpillar;;;;;091;Taras Susak;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_YZ_88_C;ALT_DUSTER_B_YZ_88_C;YZ;COMMON;Studious Rookie;Studious Rookie;;;;CHARACTER;MAGE SCHOLAR;1;1;0;0;1;When you play a Spell with Base Cost {4} or more — If I have no boosts, I gain 1 boost. (It's the Reserve Cost if played from Reserve, or the Hand Cost if not.);;;;;;;;;;Maleros should have been wary of the outsider.;;;;;092;HuoMiao Studio;FAUX;Envoi Brief;Spell Base Cost 4+;;;;B;;;;;
ALT_DUSTER_B_YZ_88_R1;ALT_DUSTER_B_YZ_88_C;YZ;RARE;Studious Rookie;Studious Rookie;;;;CHARACTER;MAGE SCHOLAR;1;1;0;#1#;1;When you play a Spell with Base Cost {4} or more — #I gain 1 boost.# (It's the Reserve Cost if played from Reserve, or the Hand Cost if not.);;;;;;;;;;Maleros should have been wary of the outsider.;;;;;092;HuoMiao Studio;FAUX;Envoi Brief;Spell Base Cost 4+;;;;B;;;;;
ALT_DUSTER_B_YZ_88_R2;ALT_DUSTER_B_YZ_88_C;OR;RARE;Studious Rookie;Studious Rookie;;;;CHARACTER;MAGE SCHOLAR;1;1;0;#1#;1;When you play a #Permanent# with Base Cost {4} or more — #I gain 1 boost.# (It's the Reserve Cost if played from Reserve, or the Hand Cost if not.);;;;;;;;;;Maleros should have been wary of the outsider.;;;;;092;HuoMiao Studio;FAUX;Envoi Brief;;;;;B;;;;;
ALT_DUSTER_B_YZ_89_C;ALT_DUSTER_B_YZ_89_C;YZ;COMMON;Foul Faker;Foul Faker;;;;CHARACTER;ROGUE;2;1;1;1;1;{H} If I'm [IN_CONTACT], [SABOTAGE_LOW]. (Discard up to one card from a Reserve. I'm In Contact if another player's Expedition is in my region.);;;;;;;;;;What foul?!;;;;;093;Justice Wong;FAUX;Brief Done;Mainfeature 2 - In Contact, Reserve Interaction;;;;B;;;;;
ALT_DUSTER_B_YZ_89_R1;ALT_DUSTER_B_YZ_89_C;YZ;RARE;Foul Faker;Foul Faker;;;;CHARACTER;ROGUE;2;#2#;1;1;1;#{J}# If I'm [IN_CONTACT], [SABOTAGE_LOW]. (I'm In Contact if another player's Expedition is in my region.);;;;;;;;;;What foul?!;;;;;093;Justice Wong;FAUX;Brief Done;Mainfeature 2 - In Contact, Reserve Interaction;;;;B;;;;;
ALT_DUSTER_B_YZ_89_R2;ALT_DUSTER_B_YZ_89_C;LY;RARE;Foul Faker;Foul Faker;;;;CHARACTER;ROGUE;2;#2#;1;1;1;#{J}# If I'm [IN_CONTACT], [SABOTAGE_LOW]. (I'm In Contact if another player's Expedition is in my region.);;;;;;;;;;What foul?!;;;;;093;Justice Wong;FAUX;Brief Done;Mainfeature 2 - In Contact, Reserve Interaction;;;;B;;;;;
ALT_DUSTER_B_YZ_86_C;ALT_DUSTER_B_YZ_86_C;YZ;COMMON;Harry Houdini;Harry Houdini;;;;CHARACTER;ARTIST MAGE;2;1;1;1;0;{H} Create a [MANA_MOTH] Illusion token in an opponent's Expedition, then draw a card.;;;;;;;;;;The secret of illusion lies in misdirection.;;;;;094;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_YZ_86_R1;ALT_DUSTER_B_YZ_86_C;YZ;RARE;Harry Houdini;Harry Houdini;;;;CHARACTER;ARTIST MAGE;2;1;1;1;0;{H} Create a [MANA_MOTH] Illusion token in #target Expedition.# Then, #the controller of the Expedition facing that Illusion# draws a card.;;;;;;;;;;The secret of illusion lies in misdirection.;;;;;094;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, Constructed buildaround, Multiplayer;;;;B;;;;;
ALT_DUSTER_B_YZ_86_R2;ALT_DUSTER_B_YZ_86_C;MU;RARE;Harry Houdini;Harry Houdini;;;;CHARACTER;ARTIST MAGE;2;1;1;1;0;{H} Create a [MANA_MOTH] Illusion token in an opponent's Expedition, then draw a card.;;;;;;;;;;The secret of illusion lies in misdirection.;;;;;094;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, Constructed buildaround, Multiplayer;;;;B;;;;;
ALT_DUSTER_B_YZ_96_C;ALT_DUSTER_B_YZ_96_C;YZ;COMMON;Team Mascot;Team Mascot;;;;CHARACTER;ARTIST;2;2;1;1;2;{J} If there's an exhausted card in Reserve, I gain 1 boost.;;;;;;;;;;She gets the substitutes fired up so they're ready to take the field.;;;;;095;Justice Wong;FAUX;Envoi Brief;Simple, {T};;;;B;;;;;
ALT_DUSTER_B_YZ_96_R1;ALT_DUSTER_B_YZ_96_C;YZ;RARE;Team Mascot;Team Mascot;;;;CHARACTER;ARTIST;2;2;1;1;2;{J} If there are #two or more# exhausted cards in Reserve, #up to two target Characters# each gain 1 boost.;;;;;;;;;;She gets the substitutes fired up so they're ready to take the field.;;;;;095;Justice Wong;FAUX;Envoi Brief;{T};;;;B;;;;;
ALT_DUSTER_B_YZ_96_R2;ALT_DUSTER_B_YZ_96_C;AX;RARE;Team Mascot;Team Mascot;;;;CHARACTER;ARTIST;2;2;1;1;2;{J} If there are #two or more# exhausted cards in Reserve, #up to two target Characters# each gain 1 boost.;;;;;;;;;;She gets the substitutes fired up so they're ready to take the field.;;;;;095;Justice Wong;FAUX;Envoi Brief;{T};;;;B;;;;;
ALT_DUSTER_B_YZ_87_C;ALT_DUSTER_B_YZ_87_C;YZ;COMMON;Hextag Chaser;Hextag Chaser;;;;CHARACTER;ROGUE;3;2;3;3;0;{H} You may exhaust ({T}) target card in any player's Reserve. If it was the only card in their Reserve, they [RESUPPLY_THEY_S]. (Exhausted cards can't be played and have no Support abilities.);;;;;;;;;;The element of surprise adds extra spice to any tactic.;;;;;096;Damian Audino;FAUX;Envoi Brief;Feature 1 - Gift, Reserve Interaction;;;;B;;;;;
ALT_DUSTER_B_YZ_87_R1;ALT_DUSTER_B_YZ_87_C;YZ;RARE;Hextag Chaser;Hextag Chaser;;;;CHARACTER;ROGUE;3;2;3;3;0;{H} You may exhaust ({T}) target card in Reserve. If #it's in your Reserve,# [RESUPPLY_LOW].;;;;;;;;;;The element of surprise adds extra spice to any tactic.;;;;;096;Damian Audino;FAUX;Envoi Brief;Feature 1 - Gift, Reserve Interaction;;;;B;;;;;
ALT_DUSTER_B_YZ_87_R2;ALT_DUSTER_B_YZ_87_C;AX;RARE;Hextag Chaser;Hextag Chaser;;;;CHARACTER;ROGUE;3;2;3;3;0;{H} You may exhaust ({T}) target card in Reserve. If #it's in your Reserve,# [RESUPPLY_LOW].;;;;;;;;;;The element of surprise adds extra spice to any tactic.;;;;;096;Damian Audino;FAUX;Envoi Brief;Feature 1 - Gift, Reserve Interaction;;;;B;;;;;
ALT_DUSTER_B_YZ_91_C;ALT_DUSTER_B_YZ_91_C;YZ;COMMON;Reka Supporter;Reka Supporter;;;;CHARACTER;CITIZEN;3;2;2;2;2;"{H} Create a [MANASEED] token in your Landmarks. (It's a Permanent with ""{T}, Sacrifice me: Ready a Mana orb."")";;;;;;;;;;The energy of the crowd is what drives the greatest victories.;;;;;097;Zero Wen;FAUX;Brief Done;Mainfeature 1 - Manaseed, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_YZ_91_R1;ALT_DUSTER_B_YZ_91_C;YZ;RARE;Reka Supporter;Reka Supporter;;;;CHARACTER;CITIZEN;3;2;2;2;#3#;{H} Create a [MANASEED] token in your Landmarks.;#{D} : [AFTER_YOU].#;;;;;;;;;The energy of the crowd is what drives the greatest victories.;;;;;097;Zero Wen;FAUX;Brief Done;Mainfeature 1 - Manaseed, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_YZ_91_R2;ALT_DUSTER_B_YZ_91_C;OR;RARE;Reka Supporter;Reka Supporter;;;;CHARACTER;CITIZEN;3;2;2;2;2;"{H} Create a [MANASEED] token in your Landmarks. (It's a Permanent with ""{T}, Sacrifice me: Ready a Mana orb."")";;;;;;;;;;The energy of the crowd is what drives the greatest victories.;;;;;097;Zero Wen;FAUX;Brief Done;Mainfeature 1 - Manaseed, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_YZ_90_C;ALT_DUSTER_B_YZ_90_C;YZ;COMMON;Milady de Winter;Milady de Winter;;;;CHARACTER;NOBLE ROGUE;3;2;2;1;2;{H} Take control of target token Permanent, putting it in my Expedition if it's an Expedition Permanent.;;;;;;;;;;There's something so delectable about nabbing someone else's assets.;;;;;098;Zero Wen;FAUX;Envoi Brief;;;;;B;;;;;
ALT_DUSTER_B_YZ_90_R1;ALT_DUSTER_B_YZ_90_C;YZ;RARE;Milady de Winter;Milady de Winter;;;;CHARACTER;NOBLE ROGUE;#5#;2;2;1;2;{H} Take control of target Permanent #with Base Cost {2} or less,# putting it in my Expedition if it's an Expedition Permanent. (If it would move to your Reserve or any other personal zone, it goes to its owner's instead.);;;;;;;;;;There's something so delectable about nabbing someone else's assets.;;;;;098;Zero Wen;FAUX;Envoi Brief;;;;;B;;;;;
ALT_DUSTER_B_YZ_90_R2;ALT_DUSTER_B_YZ_90_C;MU;RARE;Milady de Winter;Milady de Winter;;;;CHARACTER;NOBLE ROGUE;3;2;2;1;2;{H} Take control of target token Permanent, putting it in my Expedition if it's an Expedition Permanent.;;;;;;;;;;There's something so delectable about nabbing someone else's assets.;;;;;098;Zero Wen;FAUX;Envoi Brief;;;;;B;;;;;
ALT_DUSTER_B_YZ_92_C;ALT_DUSTER_B_YZ_92_C;YZ;COMMON;Mochizuki Chiyome;Mochizuki Chiyome;;;;CHARACTER;ROGUE SOLDIER;3;3;3;3;3;;{D} : Pay {1} less for the next Spell you play this turn, down to a minimum of {1}. (Discard me from Reserve to do this.);;;;;;;;;The art of surprise is showing up where you're not expected.;;;;;099;Gamon Studio;FAUX;Brief Done;Simple;;;;B;;;;;
ALT_DUSTER_B_YZ_92_R1;ALT_DUSTER_B_YZ_92_C;YZ;RARE;Mochizuki Chiyome;Mochizuki Chiyome;;;;CHARACTER;ROGUE SOLDIER;3;3;3;3;3;#{J} If I'm [IN_CONTACT], pay {1} less for the next Spell you play this Afternoon, down to a minimum of {1}.# (I'm In Contact if another player's Expedition is in my region. Other effects may reduce the cost further.);{D} : Pay {1} less for the next Spell you play this turn, down to a minimum of {1}.;;;;;;;;;The art of surprise is showing up where you're not expected.;;;;;099;Gamon Studio;FAUX;Brief Done;Mainfeature 2 - In Contact;Wording;Wording;;B;;;;;
ALT_DUSTER_B_YZ_92_R2;ALT_DUSTER_B_YZ_92_C;LY;RARE;Mochizuki Chiyome;Mochizuki Chiyome;;;;CHARACTER;ROGUE SOLDIER;3;3;3;3;3;#{J} If I'm [IN_CONTACT], pay {1} less for the next Spell you play this Afternoon, down to a minimum of {1}.# (I'm In Contact if another player's Expedition is in my region. Other effects may reduce the cost further.);{D} : Pay {1} less for the next Spell you play this turn, down to a minimum of {1}.;;;;;;;;;The art of surprise is showing up where you're not expected.;;;;;099;Gamon Studio;FAUX;Brief Done;Mainfeature 2 - In Contact;Wording;Wording;;B;;;;;
ALT_DUSTER_B_YZ_93_C;ALT_DUSTER_B_YZ_93_C;YZ;COMMON;Partial Referee;Partial Referee;;;;CHARACTER;BUREAUCRAT ROGUE;5;3;2;4;2;{H} Discard target Character. If its Base Cost was {3} or more, its controller draws a card. (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);;;;;;;;;;"""Red card! Out!""";;;;;100;Abigael Giroud;FAUX;Brief Done;Feature 1 - Gift, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_YZ_93_R1;ALT_DUSTER_B_YZ_93_C;YZ;RARE;Partial Referee;Partial Referee;;;;CHARACTER;BUREAUCRAT ROGUE;5;3;#3#;4;#3#;{H} Discard target Character #or Permanent.# If its Base Cost was {3} or more, its controller draws a card. (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);;;;;;;;;;"""Red card! Out!""";;;;;100;Abigael Giroud;FAUX;Brief Done;Feature 1 - Gift, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_YZ_93_R2;ALT_DUSTER_B_YZ_93_C;MU;RARE;Partial Referee;Partial Referee;;;;CHARACTER;BUREAUCRAT ROGUE;5;3;#3#;4;#3#;{H} Discard target Character #or Permanent.# If its Base Cost was {3} or more, its controller draws a card. (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);;;;;;;;;;"""Red card! Out!""";;;;;100;Abigael Giroud;FAUX;Brief Done;Feature 1 - Gift, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_YZ_94_C;ALT_DUSTER_B_YZ_94_C;YZ;COMMON;Maleros, Reka Hexarch;Maleros, Reka Hexarch;;;;CHARACTER;NOBLE ROGUE;7;3;3;3;4;{H} Pay {7} less for the next Spell you play this Afternoon.;;;;;;;;;;"""Congratulations. Forcing me to take the field is no small feat.""";;;;;101;Justice Wong;VRAI;Brief Done;Spell Base Cost 4+, Storyline, Promo Booster;Wording;Wording;;B;;;;;
ALT_DUSTER_B_YZ_94_E;ALT_DUSTER_B_YZ_94_C;YZ;EXALTED;Maleros, Reka Hexarch;Maleros, Reka Hexarch;;;;CHARACTER;NOBLE ROGUE;7;3;3;3;4;{H} Pay {7} less for the next Spell you play this Afternoon.;;;;;;;;;;"""Congratulations. Forcing me to take the field is no small feat.""";;;;;101;Justice Wong;FAUX;Brief Done;Spell Base Cost 4+, Storyline, Promo Booster;Wording;Wording;;B;;;;;
ALT_DUSTER_B_YZ_97_C;ALT_DUSTER_B_YZ_97_C;YZ;COMMON;Sports Encounter;Sports Encounter;;;;SPELL;BOON MANEUVER;2;4;;;;Distribute 2 boosts among any target Characters in play.;{D} : [AFTER_YOU]. (Discard me from Reserve to end your turn as if you had played a card.);;;;;;;;;"""Your victory is a victory for both our peoples!""";;;;;102;Victor Canton;FAUX;Brief Done;Simple, Limited filler;;;;B;;;;;
ALT_DUSTER_B_YZ_97_R1;ALT_DUSTER_B_YZ_97_C;YZ;RARE;Sports Encounter;Sports Encounter;;;;SPELL;BOON MANEUVER;2;#1#;;;;#$[COOLDOWN].#  Distribute 2 boosts among any target Characters in play #or in Reserve.#;{D} : [AFTER_YOU].;;;;;;;;;"""Your victory is a victory for both our peoples!""";;;;;102;Victor Canton;FAUX;Brief Done;{T};;;;B;;;;;
ALT_DUSTER_B_YZ_97_R2;ALT_DUSTER_B_YZ_97_C;BR;RARE;Sports Encounter;Sports Encounter;;;;SPELL;BOON MANEUVER;2;#1#;;;;#$[COOLDOWN].#  Distribute 2 boosts among any target Characters in play #or in Reserve.#;{D} : [AFTER_YOU].;;;;;;;;;"""Your victory is a victory for both our peoples!""";;;;;102;Victor Canton;FAUX;Brief Done;{T};;;;B;;;;;
ALT_DUSTER_B_YZ_95_C;ALT_DUSTER_B_YZ_95_C;YZ;COMMON;Time Out!;Time Out!;;;;SPELL;DISRUPTION MANEUVER;3;3;;;;[FLEETING].  Send to Reserve target Character with Base Cost {4} or less, then exhaust it ({T}). (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.);;;;;;;;;;Time to switch things up a bit.;;;;;103;Gamon Studio;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_YZ_95_R1;ALT_DUSTER_B_YZ_95_C;YZ;RARE;Time Out!;Time Out!;;;;SPELL;DISRUPTION MANEUVER;3;3;;;;Send to Reserve target Character with Base Cost {4} or less, then exhaust it ({T}). (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.)  Then, I gain [FLEETING] #unless there are two or more exhausted cards in Reserve.#;;;;;;;;;;Time to switch things up a bit.;;;;;103;Gamon Studio;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_YZ_95_R2;ALT_DUSTER_B_YZ_95_C;BR;RARE;Time Out!;Time Out!;;;;SPELL;DISRUPTION MANEUVER;3;3;;;;Send to Reserve target Character with Base Cost {4} or less, then exhaust it ({T}). (Its Base Cost is the Reserve Cost if Fleeting, or the Hand Cost if not.)  Then, I gain [FLEETING] #unless there are two or more exhausted cards in Reserve.#;;;;;;;;;;Time to switch things up a bit.;;;;;103;Gamon Studio;FAUX;Brief Done;;;;;B;;;;;
ALT_DUSTER_B_YZ_100_C;ALT_DUSTER_B_YZ_100_C;YZ;COMMON;Moth Decoy;Moth Decoy;;;;SPELL;CONJURATION;4;5;;;;You may exhaust ({T}) a card from your Reserve to play me for {1} less.  Create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;"""You're not the only ones who can use substitution."" — Moyo";;;;;104;Fahmi Fauzi;FAUX;Envoi Brief;Spell Base Cost 4+, {T}, Limited filler;;;;B;;;;;
ALT_DUSTER_B_YZ_100_R1;ALT_DUSTER_B_YZ_100_C;YZ;RARE;Moth Decoy;Moth Decoy;;;;SPELL;CONJURATION;4;#4#;;;;You may exhaust ({T}) a card from your Reserve to play me for {1} less.  Create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;"""You're not the only ones who can use substitution."" — Moyo";;;;;104;Fahmi Fauzi;FAUX;Envoi Brief;Spell Base Cost 4+, {T};;;;B;;;;;
ALT_DUSTER_B_YZ_100_R2;ALT_DUSTER_B_YZ_100_C;AX;RARE;Moth Decoy;Moth Decoy;;;;SPELL;CONJURATION;#3#;#2#;;;;You may exhaust ({T}) a card from your Reserve to play me for {1} less.  Create a [MANA_MOTH] Illusion token in target Expedition.;;;;;;;;;;"""You're not the only ones who can use substitution."" — Moyo";;;;;104;Fahmi Fauzi;FAUX;Envoi Brief;Spell Base Cost 4+, {T};;;;B;;;;;
