ID;ID Base;Faction;Alteration;Name EN;Name FR;Name DE;Name ES;Name IT;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect EN;Echo EN;Effect FR;Echo FR;Effect DE;Echo DE;Effect ES;Echo ES;Effect IT;Echo IT;Flavor EN;Flavor FR;Flavor DE;Flavor ES;Flavor IT;Numbering;Artist
ALT_CYCLONE_B_YZ_77_R1;ALT_CYCLONE_B_YZ_77_C;YZ;RARE;Defect;;;;;SPELL;MANEUVER;#6#;#6#;;;;[FLEETING].  Target Character #with Hand Cost {4} or less# defects. (It joins the Expedition facing it, changing controllers.);;;;;;;;;;Changing sides isn't always a matter of choice.;;;;;;Justice Wong
ALT_CYCLONE_B_YZ_77_R2;ALT_CYCLONE_B_YZ_77_C;LY;RARE;Defect;;;;;SPELL;MANEUVER;#6#;#6#;;;;[FLEETING].  Target Character #with Hand Cost {4} or less# defects. (It joins the Expedition facing it, changing controllers.);;;;;;;;;;Changing sides isn't always a matter of choice.;;;;;;Justice Wong
ALT_CYCLONE_B_YZ_78_C;ALT_CYCLONE_B_YZ_78_C;YZ;COMMON;Moth to a Spring;;;;;SPELL;CONJURATION MANEUVER;4;5;;;;Create a [MANA_MOTH] Illusion token in target Expedition.  Draw a card.;;;;;;;;;;A spring that will quench any thirst for magic.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_YZ_78_R1;ALT_CYCLONE_B_YZ_78_C;YZ;RARE;Moth to a Spring;;;;;SPELL;CONJURATION MANEUVER;#5#;5;;;;[FLEETING].  Create #two# [MANA_MOTH] Illusion tokens, distributed among any Expeditions.  Draw a card.;;;;;;;;;;A spring that will quench any thirst for magic.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_YZ_78_R2;ALT_CYCLONE_B_YZ_78_C;OR;RARE;Moth to a Spring;;;;;SPELL;CONJURATION MANEUVER;#5#;5;;;;[FLEETING].  Create #two# [MANA_MOTH] Illusion tokens, distributed among any Expeditions.  Draw a card.;;;;;;;;;;A spring that will quench any thirst for magic.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_YZ_79_C;ALT_CYCLONE_B_YZ_79_C;YZ;COMMON;Brainwash;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  Target a Character in any Reserve with Reserve Cost {2} or less. Play it for free. (Put it in one of your Expeditions. If it would move to your Discard or any other personal zone, it goes to its owner's instead.);;;;;;;;;;Like a worm in an apple, Silk squirmed into the Eidolon's mind to convert him to its Faction's interests.;;;;;;DOBA
ALT_CYCLONE_B_YZ_79_R1;ALT_CYCLONE_B_YZ_79_C;YZ;RARE;Brainwash;;;;;SPELL;DISRUPTION;#3#;#3#;;;;[FLEETING].  Target a Character in any Reserve with Reserve Cost {2} or less. Play it for free. (Put it in one of your Expeditions.);;;;;;;;;;Like a worm in an apple, Silk squirmed into the Eidolon's mind to convert him to its Faction's interests.;;;;;;DOBA
ALT_CYCLONE_B_YZ_79_R2;ALT_CYCLONE_B_YZ_79_C;LY;RARE;Brainwash;;;;;SPELL;DISRUPTION;#3#;#3#;;;;[FLEETING].  Target a Character in any Reserve with Reserve Cost {2} or less. Play it for free. (Put it in one of your Expeditions.);;;;;;;;;;Like a worm in an apple, Silk squirmed into the Eidolon's mind to convert him to its Faction's interests.;;;;;;DOBA
ALT_CYCLONE_B_YZ_80_C;ALT_CYCLONE_B_YZ_80_C;YZ;COMMON;Sakarabru's Fury;;;;;SPELL;MANEUVER;5;5;;;;$[FLEETING].  Target Expedition moves backwards one region.;;;;;;;;;;With a single gesture, Sakarabru swept away days of progress.;;;;;;DOBA
ALT_CYCLONE_B_YZ_80_R1;ALT_CYCLONE_B_YZ_80_C;YZ;RARE;Sakarabru's Fury;;;;;SPELL;MANEUVER;#8#;#8#;;;;[FLEETING].  #Discard each Character from target Expedition,# then that Expedition moves backwards one region.;;;;;;;;;;With a single gesture, Sakarabru swept away days of progress.;;;;;;DOBA
ALT_CYCLONE_B_YZ_80_R2;ALT_CYCLONE_B_YZ_80_C;LY;RARE;Sakarabru's Fury;;;;;SPELL;MANEUVER;#8#;#8#;;;;[FLEETING].  #Discard each Character from target Expedition,# then that Expedition moves backwards one region.;;;;;;;;;;With a single gesture, Sakarabru swept away days of progress.;;;;;;DOBA
ALT_CYCLONE_B_YZ_81_C;ALT_CYCLONE_B_YZ_81_C;YZ;COMMON;Bait;;;;;SPELL;MANEUVER;2;2;;;;$[FLEETING].  Target token Character defects. (It joins the Expedition facing it, changing controllers.);;;;;;;;;;They always say the grass is greener on the other side...;;;;;;Kevin Sidharta
ALT_CYCLONE_B_YZ_81_R1;ALT_CYCLONE_B_YZ_81_C;YZ;RARE;Bait;;;;;SPELL;MANEUVER;#3#;#3#;;;;[FLEETING].  #Up to three# target token Characters defect. (They each join the Expedition facing theirs, changing controllers.);;;;;;;;;;They always say the grass is greener on the other side...;;;;;;Kevin Sidharta
ALT_CYCLONE_B_YZ_81_R2;ALT_CYCLONE_B_YZ_81_C;MU;RARE;Bait;;;;;SPELL;MANEUVER;#3#;#3#;;;;[FLEETING].  #Up to three# target token Characters defect. (They each join the Expedition facing theirs, changing controllers.);;;;;;;;;;They always say the grass is greener on the other side...;;;;;;Kevin Sidharta
ALT_CYCLONE_B_YZ_82_C;ALT_CYCLONE_B_YZ_82_C;YZ;COMMON;The Well of Tears;;;;;LANDMARK_PERMANENT;SITE;2;2;;;;When you play a Spell with Base Cost {4} or more — You may give target Character 1 boost. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;A crack in the heart of the Kadigir...;;;;;;Khoa Viet
ALT_CYCLONE_B_YZ_82_R1;ALT_CYCLONE_B_YZ_82_C;YZ;RARE;The Well of Tears;;;;;LANDMARK_PERMANENT;SITE;2;2;;;;When you play a #card# with Base Cost {4} or more — You may give target Character 1 boost. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;A crack in the heart of the Kadigir...;;;;;;Khoa Viet
ALT_CYCLONE_B_YZ_82_R2;ALT_CYCLONE_B_YZ_82_C;LY;RARE;The Well of Tears;;;;;LANDMARK_PERMANENT;SITE;2;2;;;;When you play a #card# with Base Cost {4} or more — You may give target Character 1 boost. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;A crack in the heart of the Kadigir...;;;;;;Khoa Viet
ALT_CYCLONE_P_AX_84_C;ALT_CYCLONE_P_AX_84_C;AX;COMMON;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less.;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_AX_84_R1;ALT_CYCLONE_P_AX_84_C;AX;RARE;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less #and gains 1 boost.#;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_BR_84_C;ALT_CYCLONE_P_BR_84_C;BR;COMMON;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less.;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_BR_84_R1;ALT_CYCLONE_P_BR_84_C;BR;RARE;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less #and gains 1 boost.#;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_LY_84_C;ALT_CYCLONE_P_LY_84_C;LY;COMMON;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less.;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_LY_84_R1;ALT_CYCLONE_P_LY_84_C;LY;RARE;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less #and gains 1 boost.#;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_MU_84_C;ALT_CYCLONE_P_MU_84_C;MU;COMMON;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less.;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_MU_84_R1;ALT_CYCLONE_P_MU_84_C;MU;RARE;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less #and gains 1 boost.#;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_OR_84_C;ALT_CYCLONE_P_OR_84_C;OR;COMMON;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less.;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_OR_84_R1;ALT_CYCLONE_P_OR_84_C;OR;RARE;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less #and gains 1 boost.#;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_YZ_84_C;ALT_CYCLONE_P_YZ_84_C;YZ;COMMON;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less.;;;;;;;;;;;;;;;;#N/A
ALT_CYCLONE_P_YZ_84_R1;ALT_CYCLONE_P_YZ_84_C;YZ;RARE;Leviathan Whisperer;;;;;CHARACTER;MESSENGER;2;2;2;2;2;{J} The next Leviathan you play this Afternoon costs {2} less #and gains 1 boost.#;;;;;;;;;;;;;;;;#N/A
