ID,ID Base,Faction,Alteration,Name,Name En,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_OR_25_R2,ALT_CORE_B_OR_25_C,AX,RARE,Sticky Note Seals,Sticky Note Seals,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Choose one:  • Send to Reserve target Character with Hand Cost {4} or more.  • Discard target Permanent with Hand Cost {4} or more.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_C,ALT_CORE_B_OR_26_C,OR,COMMON,Open the Gates,Open the Gates,SPELL,MANEUVER,5,6,,,,Create two [ORDIS_RECRUIT] Soldier tokens in each of your Expeditions.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R1,ALT_CORE_B_OR_26_C,OR,RARE,Open the Gates,Open the Gates,SPELL,MANEUVER,5,#5#,,,,"Create #four# [ORDIS_RECRUIT] Soldier tokens, #distributed as you choose among any number of target Expeditions#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_26_R2,ALT_CORE_B_OR_26_C,AX,RARE,Open the Gates,Open the Gates,SPELL,MANEUVER,#4#,#5#,,,,Create #a [BRASSBUG] Robot# token in each of your Expeditions.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_C,ALT_CORE_B_OR_27_C,OR,COMMON,Celebration Day,Celebration Day,SPELL,MANEUVER,5,5,,,,$[FLEETING].  Target Expedition can't move forward this Day.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R1,ALT_CORE_B_OR_27_C,OR,RARE,Celebration Day,Celebration Day,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Expeditions# can't move forward this Day.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_27_R2,ALT_CORE_B_OR_27_C,YZ,RARE,Celebration Day,Celebration Day,SPELL,MANEUVER,#8#,#8#,,,,$[FLEETING].  #Expeditions# can't move forward this Day.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_C,ALT_CORE_B_OR_28_C,OR,COMMON,"The Monolith, Ordis Bastion","The Monolith, Ordis Bastion",PERMANENT,LANDMARK,5,5,,,,When a Character joins your Expeditions — It gains 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R1,ALT_CORE_B_OR_28_C,OR,RARE,"The Monolith, Ordis Bastion","The Monolith, Ordis Bastion",PERMANENT,LANDMARK,#3#,#3#,,,,When a #non-token# Character joins your Expeditions — It gains 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_28_R2,ALT_CORE_B_OR_28_C,MU,RARE,"The Monolith, Ordis Bastion","The Monolith, Ordis Bastion",PERMANENT,LANDMARK,#3#,#3#,,,,When a #non-token# Character joins your Expeditions — It gains 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_C,ALT_CORE_B_OR_29_C,OR,COMMON,Grand Endeavor,Grand Endeavor,PERMANENT,LANDMARK,6,6,,,,At Noon — Target Expedition moves forward.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R1,ALT_CORE_B_OR_29_C,OR,RARE,Grand Endeavor,Grand Endeavor,PERMANENT,LANDMARK,6,6,,,,#$[TOUGH_2].#  At Noon — Target Expedition moves forward.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_29_R2,ALT_CORE_B_OR_29_C,YZ,RARE,Grand Endeavor,Grand Endeavor,PERMANENT,LANDMARK,6,6,,,,At Noon — Target Expedition moves forward.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_C,ALT_CORE_B_OR_30_C,OR,COMMON,Ordis Carrier,Ordis Carrier,PERMANENT,LANDMARK,3,3,,,,At Noon — Create an [ORDIS_RECRUIT] Soldier token in your Companion Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R1,ALT_CORE_B_OR_30_C,OR,RARE,Ordis Carrier,Ordis Carrier,PERMANENT,LANDMARK,#5#,#5#,,,,At Noon — Create an [ORDIS_RECRUIT] Soldier token in #each of your Expeditions#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_30_R2,ALT_CORE_B_OR_30_C,YZ,RARE,Ordis Carrier,Ordis Carrier,PERMANENT,LANDMARK,3,3,,,,At Noon — Create an [ORDIS_RECRUIT] Soldier token in your Companion Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_31_C,ALT_CORE_B_OR_31_C,OR,COMMON,Ordis Recruit,Ordis Recruit,TOKEN,SOLDIER,,,1,1,1,"(If I leave the Expedition zone, remove me from the game.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_32_C,ALT_CORE_B_OR_32_C,OR,COMMON,Ordis Recruit,Ordis Recruit,TOKEN,SOLDIER,,,1,1,1,"(If I leave the Expedition zone, remove me from the game.)",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_01_C,ALT_CORE_B_YZ_01_C,YZ,COMMON,Akesha & Taru,Akesha & Taru,HERO,,,,,,,{T} : $[AFTER_YOU]. You can only activate this if you are the first player.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_02_C,ALT_CORE_B_YZ_02_C,YZ,COMMON,Lindiwe & Maw,Lindiwe & Maw,HERO,,,,,,,"{T} : Create a [MAW] Companion token in your Companion Expedition with ""When you sacrifice a Character — I gain 2 boosts"". This action costs {1} more if you are not the first player.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_03_C,ALT_CORE_B_YZ_03_C,YZ,COMMON,Afanas & Senka,Afanas & Senka,HERO,,,,,,,When you play a Spell — Target Character you control gains 1 boost$[BB]. (Do this after the spell resolves.),,,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_C,ALT_CORE_B_YZ_04_C,YZ,COMMON,Studious Disciple,Studious Disciple,CHARACTER,MAGE APPRENTICE,1,1,0,1,1,,{D} : The next Spell you play this turn costs {1} less. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R1,ALT_CORE_B_YZ_04_C,YZ,RARE,Studious Disciple,Studious Disciple,CHARACTER,MAGE APPRENTICE,1,1,0,1,1,#{R} The next Spell you play this Afternoon costs {1} less.#,{D} : The next Spell you play this turn costs {1} less. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_04_R2,ALT_CORE_B_YZ_04_C,LY,RARE,Studious Disciple,Studious Disciple,CHARACTER,MAGE APPRENTICE,1,1,0,1,1,#{R} The next Spell you play this Afternoon costs {1} less.#,{D} : The next Spell you play this turn costs {1} less. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_C,ALT_CORE_B_YZ_05_C,YZ,COMMON,Moonlight Jellyfish,Moonlight Jellyfish,CHARACTER,SPIRIT,1,1,1,0,1,"When I'm sacrificed, if I'm not [FLEETING] — Put me in Reserve.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R1,ALT_CORE_B_YZ_05_C,YZ,RARE,Moonlight Jellyfish,Moonlight Jellyfish,CHARACTER,SPIRIT,1,1,1,0,1,"When I'm sacrificed, if I'm not [FLEETING] — Put me in Reserve.  #When I'm sacrificed, if I'm [FLEETING] — Draw a card.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_05_R2,ALT_CORE_B_YZ_05_C,AX,RARE,Moonlight Jellyfish,Moonlight Jellyfish,CHARACTER,SPIRIT,1,1,1,0,1,"#When a Robot joins your Expeditions — You may sacrifice me to give it 2 boosts.#  When I'm sacrificed, if I'm not [FLEETING] — Put me in Reserve.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_C,ALT_CORE_B_YZ_06_C,YZ,COMMON,Tooth Fairy,Tooth Fairy,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R1,ALT_CORE_B_YZ_06_C,YZ,RARE,Tooth Fairy,Tooth Fairy,CHARACTER,FAIRY,2,#1#,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_06_R2,ALT_CORE_B_YZ_06_C,BR,RARE,Tooth Fairy,Tooth Fairy,CHARACTER,FAIRY,2,2,1,1,1,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_C,ALT_CORE_B_YZ_07_C,YZ,COMMON,Kadigiran Mage-Dancer,Kadigiran Mage-Dancer,CHARACTER,MAGE SOLDIER,2,1,1,1,1,When you play a Spell — I gain 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R1,ALT_CORE_B_YZ_07_C,YZ,RARE,Kadigiran Mage-Dancer,Kadigiran Mage-Dancer,CHARACTER,MAGE SOLDIER,2,1,1,1,1,"When you play a Spell — I gain 1 boost$[BB].  #At Dusk, if I have 3 or more boosts — Draw a card.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_07_R2,ALT_CORE_B_YZ_07_C,LY,RARE,Kadigiran Mage-Dancer,Kadigiran Mage-Dancer,CHARACTER,MAGE SOLDIER,2,1,1,1,1,When you #roll one or more dice# — I gain 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_C,ALT_CORE_B_YZ_08_C,YZ,COMMON,Yzmir Stargazer,Yzmir Stargazer,CHARACTER,MAGE SCHOLAR,2,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R1,ALT_CORE_B_YZ_08_C,YZ,RARE,Yzmir Stargazer,Yzmir Stargazer,CHARACTER,MAGE SCHOLAR,2,#2#,#2#,2,#2#,#When I'm sacrificed — You may have target Character gain 2 boosts$[BB].#,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_08_R2,ALT_CORE_B_YZ_08_C,AX,RARE,Yzmir Stargazer,Yzmir Stargazer,CHARACTER,MAGE SCHOLAR,#1#,1,1,2,1,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_C,ALT_CORE_B_YZ_09_C,YZ,COMMON,Lady of the Lake,Lady of the Lake,CHARACTER,FAIRY SPIRIT,2,2,1,1,3,,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R1,ALT_CORE_B_YZ_09_C,YZ,RARE,Lady of the Lake,Lady of the Lake,CHARACTER,FAIRY SPIRIT,2,2,1,1,3,,#{D} : The next Spell you play this turn loses [FLEETING].# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_09_R2,ALT_CORE_B_YZ_09_C,BR,RARE,Lady of the Lake,Lady of the Lake,CHARACTER,FAIRY SPIRIT,2,2,1,1,3,,#{D} : The next Character you play this turn loses [FLEETING].# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_C,ALT_CORE_B_YZ_10_C,YZ,COMMON,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} Target opponent discards a card from their hand.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R1,ALT_CORE_B_YZ_10_C,YZ,RARE,Baku,Baku,CHARACTER,SPIRIT,4,#4#,2,2,2,#{J}# Target opponent discards a card from their hand.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_10_R2,ALT_CORE_B_YZ_10_C,AX,RARE,Baku,Baku,CHARACTER,SPIRIT,4,2,2,2,2,{H} Target opponent discards a card from their hand.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_C,ALT_CORE_B_YZ_11_C,YZ,COMMON,Baba Yaga,Baba Yaga,CHARACTER,MAGE,3,2,2,1,2,{H} Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R1,ALT_CORE_B_YZ_11_C,YZ,RARE,Baba Yaga,Baba Yaga,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_11_R2,ALT_CORE_B_YZ_11_C,OR,RARE,Baba Yaga,Baba Yaga,CHARACTER,MAGE,3,2,#3#,#2#,2,{H} Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_C,ALT_CORE_B_YZ_12_C,YZ,COMMON,Kadigiran Alchemist,Kadigiran Alchemist,CHARACTER,MAGE,3,1,1,1,1,{H} I gain 2 boosts$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R1,ALT_CORE_B_YZ_12_C,YZ,RARE,Kadigiran Alchemist,Kadigiran Alchemist,CHARACTER,MAGE,3,1,1,1,1,{H} I gain #3 boosts$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_12_R2,ALT_CORE_B_YZ_12_C,OR,RARE,Kadigiran Alchemist,Kadigiran Alchemist,CHARACTER,MAGE,3,1,1,1,1,{H} I gain #3 boosts$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_C,ALT_CORE_B_YZ_13_C,YZ,COMMON,Alice,Alice,CHARACTER,CITIZEN,3,3,2,2,4,,{D} : [AFTER_YOU]. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R1,ALT_CORE_B_YZ_13_C,YZ,RARE,Alice,Alice,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,{D} : [AFTER_YOU]. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_13_R2,ALT_CORE_B_YZ_13_C,LY,RARE,Alice,Alice,CHARACTER,CITIZEN,3,3,#3#,#3#,4,,{D} : [AFTER_YOU]. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_C,ALT_CORE_B_YZ_14_C,YZ,COMMON,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} You may return a Spell from your Reserve to your hand.,{D} : The next Spell you play this turn costs {1} less. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R1,ALT_CORE_B_YZ_14_C,YZ,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,"{H} #$[RESUPPLY].# Then, you may return a Spell from your Reserve to your hand.",{D} : The next Spell you play this turn costs {1} less. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_14_R2,ALT_CORE_B_YZ_14_C,LY,RARE,Flamel,Flamel,CHARACTER,SCHOLAR,4,3,4,3,3,{H} You may return a Spell from your Reserve to your hand.,{D} : The next Spell you play this turn costs {1} less. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_C,ALT_CORE_B_YZ_15_C,YZ,COMMON,"Kuwat, the Dissenter","Kuwat, the Dissenter",CHARACTER,MAGE,4,4,5,5,5,{J} Sacrifice a Character in my Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R1,ALT_CORE_B_YZ_15_C,YZ,RARE,"Kuwat, the Dissenter","Kuwat, the Dissenter",CHARACTER,MAGE,4,#3#,5,5,5,{J} Sacrifice a Character.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_15_R2,ALT_CORE_B_YZ_15_C,OR,RARE,"Kuwat, the Dissenter","Kuwat, the Dissenter",CHARACTER,MAGE,4,4,5,5,5,{J} Sacrifice a Character in my Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_C,ALT_CORE_B_YZ_16_C,YZ,COMMON,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} You may send target Character to Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R1,ALT_CORE_B_YZ_16_C,YZ,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,#5#,3,2,2,#{J}# You may send target Character to Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_16_R2,ALT_CORE_B_YZ_16_C,BR,RARE,Dorothy Gale,Dorothy Gale,CHARACTER,CITIZEN,5,3,3,2,2,{H} You may send target Character to Reserve.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_C,ALT_CORE_B_YZ_17_C,YZ,COMMON,The Kraken,The Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifice two Characters.  All regions are {E} and lose their other types.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R1,ALT_CORE_B_YZ_17_C,YZ,RARE,The Kraken,The Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifice #one# Character.  All regions are {E} and lose their other types.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_17_R2,ALT_CORE_B_YZ_17_C,OR,RARE,The Kraken,The Kraken,CHARACTER,LEVIATHAN,7,7,0,0,8,$[GIGANTIC].  {J} Sacrifice two Characters.  All regions are {E} and lose their other types.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_C,ALT_CORE_B_YZ_18_C,YZ,COMMON,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,{H} Your opponent's Expedition facing mine moves backwards one region.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R1,ALT_CORE_B_YZ_18_C,YZ,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,#5#,#5#,#5#,{H} Your opponent's Expedition facing mine moves backwards one region.,#{D} : Draw a card.# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_YZ_18_R2,ALT_CORE_B_YZ_18_C,BR,RARE,Sakarabru,Sakarabru,CHARACTER,DEITY,7,4,4,4,4,{H} Your opponent's Expedition facing mine moves backwards one region.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_C,ALT_CORE_B_YZ_19_C,YZ,COMMON,Magical Training,Magical Training,SPELL,CONJURATION,1,3,,,,Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R1,ALT_CORE_B_YZ_19_C,YZ,RARE,Magical Training,Magical Training,SPELL,CONJURATION,1,#2#,,,,Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_19_R2,ALT_CORE_B_YZ_19_C,LY,RARE,Magical Training,Magical Training,SPELL,CONJURATION,1,3,,,,Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_C,ALT_CORE_B_YZ_20_C,YZ,COMMON,Gift of Self,Gift of Self,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifice a Character. If you do, draw two cards.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R1,ALT_CORE_B_YZ_20_C,YZ,RARE,Gift of Self,Gift of Self,SPELL,CONJURATION,#3#,#3#,,,,"$[FLEETING].  Sacrifice a Character. If you do, draw #three cards#.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_20_R2,ALT_CORE_B_YZ_20_C,OR,RARE,Gift of Self,Gift of Self,SPELL,CONJURATION,2,2,,,,"$[FLEETING].  Sacrifice a Character. If you do, draw two cards.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_C,ALT_CORE_B_YZ_21_C,YZ,COMMON,Off you go!,Off you go!,SPELL,DISRUPTION,2,4,,,,Send to Reserve target Character with Hand Cost {3} or less.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R1,ALT_CORE_B_YZ_21_C,YZ,RARE,Off you go!,Off you go!,SPELL,DISRUPTION,#3#,4,,,,Send to Reserve target Character with Hand Cost #{5} or less#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_21_R2,ALT_CORE_B_YZ_21_C,LY,RARE,Off you go!,Off you go!,SPELL,DISRUPTION,2,4,,,,Send to Reserve target Character with Hand Cost {3} or less.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_C,ALT_CORE_B_YZ_22_C,YZ,COMMON,Spy Craft,Spy Craft,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  $[SABOTAGE], then $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R1,ALT_CORE_B_YZ_22_C,YZ,RARE,Spy Craft,Spy Craft,SPELL,DISRUPTION,2,#3#,,,,"$[SABOTAGE], then $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_22_R2,ALT_CORE_B_YZ_22_C,LY,RARE,Spy Craft,Spy Craft,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  $[SABOTAGE], then $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_C,ALT_CORE_B_YZ_23_C,YZ,COMMON,Conjuring Seal,Conjuring Seal,SPELL,CONJURATION,3,5,,,,Draw two cards.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R1,ALT_CORE_B_YZ_23_C,YZ,RARE,Conjuring Seal,Conjuring Seal,SPELL,CONJURATION,#4#,5,,,,Draw #three cards#.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_23_R2,ALT_CORE_B_YZ_23_C,OR,RARE,Conjuring Seal,Conjuring Seal,SPELL,CONJURATION,3,5,,,,Draw two cards.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_C,ALT_CORE_B_YZ_24_C,YZ,COMMON,Banishing Gate,Banishing Gate,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Discard target Character or Permanent.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R1,ALT_CORE_B_YZ_24_C,YZ,RARE,Banishing Gate,Banishing Gate,SPELL,DISRUPTION,4,#5#,,,,Discard target Character or Permanent.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_24_R2,ALT_CORE_B_YZ_24_C,OR,RARE,Banishing Gate,Banishing Gate,SPELL,DISRUPTION,4,4,,,,$[FLEETING].  Discard target Character or Permanent.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_C,ALT_CORE_B_YZ_25_C,YZ,COMMON,"Small Step, Giant Leap","Small Step, Giant Leap",SPELL,MANEUVER,6,6,,,,$[FLEETING].  Target Expedition moves forward.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R1,ALT_CORE_B_YZ_25_C,YZ,RARE,"Small Step, Giant Leap","Small Step, Giant Leap",SPELL,MANEUVER,6,#7#,,,,Target Expedition moves forward.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_25_R2,ALT_CORE_B_YZ_25_C,LY,RARE,"Small Step, Giant Leap","Small Step, Giant Leap",SPELL,MANEUVER,6,6,,,,$[FLEETING].  Target Expedition moves forward.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_C,ALT_CORE_B_YZ_26_C,YZ,COMMON,Kraken's Wrath,Kraken's Wrath,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Send to Reserve up to three target Characters with a total Hand Cost {5} or less.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R1,ALT_CORE_B_YZ_26_C,YZ,RARE,Kraken's Wrath,Kraken's Wrath,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Send to Reserve up to #four# target Characters with a total Hand Cost #{6}# or less.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_26_R2,ALT_CORE_B_YZ_26_C,AX,RARE,Kraken's Wrath,Kraken's Wrath,SPELL,DISRUPTION,5,5,,,,$[FLEETING].  Send to Reserve up to #four# target Characters with a total Hand Cost #{6}# or less.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_C,ALT_CORE_B_YZ_27_C,YZ,COMMON,Celestial Blast,Celestial Blast,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Discard up to two targets, Characters or Permanents.",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R1,ALT_CORE_B_YZ_27_C,YZ,RARE,Celestial Blast,Celestial Blast,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Discard up to two targets, Characters or Permanents.  #Draw a card.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_27_R2,ALT_CORE_B_YZ_27_C,OR,RARE,Celestial Blast,Celestial Blast,SPELL,DISRUPTION,7,7,,,,"$[FLEETING].  Discard up to two targets, Characters or Permanents.  #Draw a card.#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_C,ALT_CORE_B_YZ_28_C,YZ,COMMON,Baba's Isba,Baba's Isba,PERMANENT,LANDMARK,3,3,,,,"{J} Draw a card.  {T}, Sacrifice a Character: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R1,ALT_CORE_B_YZ_28_C,YZ,RARE,Baba's Isba,Baba's Isba,PERMANENT,LANDMARK,#2#,#2#,,,,"{J} Draw a card.  {T}, Sacrifice a Character: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_28_R2,ALT_CORE_B_YZ_28_C,OR,RARE,Baba's Isba,Baba's Isba,PERMANENT,LANDMARK,3,3,,,,"{J} Draw a card.  {T}, Sacrifice a Character: $[AFTER_YOU].",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_C,ALT_CORE_B_YZ_29_C,YZ,COMMON,Aether Shard,Aether Shard,PERMANENT,LANDMARK,5,5,,,,At Noon — Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R1,ALT_CORE_B_YZ_29_C,YZ,RARE,Aether Shard,Aether Shard,PERMANENT,LANDMARK,5,5,,,,#{J} Draw a card.#  At Noon — Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_29_R2,ALT_CORE_B_YZ_29_C,LY,RARE,Aether Shard,Aether Shard,PERMANENT,LANDMARK,5,5,,,,#{J} Draw a card.#  At Noon — Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_C,ALT_CORE_B_YZ_30_C,YZ,COMMON,"The Kadigir, Yzmir Bastion","The Kadigir, Yzmir Bastion",PERMANENT,LANDMARK,8,8,,,,{T} : The next Spell you play this turn is free.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R1,ALT_CORE_B_YZ_30_C,YZ,RARE,"The Kadigir, Yzmir Bastion","The Kadigir, Yzmir Bastion",PERMANENT,LANDMARK,8,8,,,,"{T} : The next Spell you play this turn is free. #If you play it from your hand, it loses [FLEETING].#",,,,,,,,,,,,,,,
ALT_CORE_B_YZ_30_R2,ALT_CORE_B_YZ_30_C,LY,RARE,"The Kadigir, Yzmir Bastion","The Kadigir, Yzmir Bastion",PERMANENT,LANDMARK,8,8,,,,{T} : The next Spell you play this turn is free.,,,,,,,,,,,,,,,
ALT_CORE_B_YZ_31_C,ALT_CORE_B_YZ_31_C,YZ,COMMON,Maw,Maw,TOKEN,COMPANION,,,0,0,0,When you sacrifice a Character — I gain 2 boosts.,,,,,,,,,,,,,,,
